GEOID,YEAR,NAME,TRACT_NAME,COUNTY,STATE,NO2_mgm3
17031510300,2020,"Census Tract 5103, Cook County, Illinois",Census Tract 5103,Cook County,Illinois,27.42247195
17031520100,2020,"Census Tract 5201, Cook County, Illinois",Census Tract 5201,Cook County,Illinois,20.83524967
17097863004,2020,"Census Tract 8630.04, Lake County, Illinois",Census Tract 8630.04,Lake County,Illinois,16.83143215
17097866200,2020,"Census Tract 8662, Lake County, Illinois",Census Tract 8662,Lake County,Illinois,14.0167359
17031590700,2020,"Census Tract 5907, Cook County, Illinois",Census Tract 5907,Cook County,Illinois,35.2961853
17019011100,2020,"Census Tract 111, Champaign County, Illinois",Census Tract 111,Champaign County,Illinois,27.36117378
17105960700,2020,"Census Tract 9607, Livingston County, Illinois",Census Tract 9607,Livingston County,Illinois,13.69191435
17105960100,2020,"Census Tract 9601, Livingston County, Illinois",Census Tract 9601,Livingston County,Illinois,15.57737512
17031824115,2020,"Census Tract 8241.15, Cook County, Illinois",Census Tract 8241.15,Cook County,Illinois,18.37439598
17031825303,2020,"Census Tract 8253.03, Cook County, Illinois",Census Tract 8253.03,Cook County,Illinois,17.14943661
17031830007,2020,"Census Tract 8300.07, Cook County, Illinois",Census Tract 8300.07,Cook County,Illinois,18.8741188
17031813801,2020,"Census Tract 8138.01, Cook County, Illinois",Census Tract 8138.01,Cook County,Illinois,32.47248833
17031830600,2020,"Census Tract 8306, Cook County, Illinois",Census Tract 8306,Cook County,Illinois,27.00771458
17031830700,2020,"Census Tract 8307, Cook County, Illinois",Census Tract 8307,Cook County,Illinois,33.75964188
17031830900,2020,"Census Tract 8309, Cook County, Illinois",Census Tract 8309,Cook County,Illinois,35.86868225
17031835200,2020,"Census Tract 8352, Cook County, Illinois",Census Tract 8352,Cook County,Illinois,29.64879494
17031839900,2020,"Census Tract 8399, Cook County, Illinois",Census Tract 8399,Cook County,Illinois,31.74886181
17031834700,2020,"Census Tract 8347, Cook County, Illinois",Census Tract 8347,Cook County,Illinois,25.85436035
17089850500,2020,"Census Tract 8505, Kane County, Illinois",Census Tract 8505,Kane County,Illinois,14.48447418
17089850600,2020,"Census Tract 8506, Kane County, Illinois",Census Tract 8506,Kane County,Illinois,13.72711461
17089850703,2020,"Census Tract 8507.03, Kane County, Illinois",Census Tract 8507.03,Kane County,Illinois,6.655630467
17089850301,2020,"Census Tract 8503.01, Kane County, Illinois",Census Tract 8503.01,Kane County,Illinois,12.87460674
