GEOID,YEAR,NAME,TRACT_NAME,COUNTY,STATE,NO2_mgm3
12011110403,2020,"Census Tract 1104.03, Broward County, Florida",Census Tract 1104.03,Broward County,Florida,19.0745121
12011060114,2020,"Census Tract 601.14, Broward County, Florida",Census Tract 601.14,Broward County,Florida,17.57410831
12011060120,2020,"Census Tract 601.20, Broward County, Florida",Census Tract 601.20,Broward County,Florida,16.17233272
12011040902,2020,"Census Tract 409.02, Broward County, Florida",Census Tract 409.02,Broward County,Florida,21.8531282
12011010601,2020,"Census Tract 106.01, Broward County, Florida",Census Tract 106.01,Broward County,Florida,16.58427564
12011060206,2020,"Census Tract 602.06, Broward County, Florida",Census Tract 602.06,Broward County,Florida,17.57410831
12011070405,2020,"Census Tract 704.05, Broward County, Florida",Census Tract 704.05,Broward County,Florida,16.42518974
12011110321,2020,"Census Tract 1103.21, Broward County, Florida",Census Tract 1103.21,Broward County,Florida,19.52644959
12011020405,2020,"Census Tract 204.05, Broward County, Florida",Census Tract 204.05,Broward County,Florida,22.17137201
12011042700,2020,"Census Tract 427, Broward County, Florida",Census Tract 427,Broward County,Florida,16.77613828
12011030902,2020,"Census Tract 309.02, Broward County, Florida",Census Tract 309.02,Broward County,Florida,19.06496218
12011043100,2020,"Census Tract 431, Broward County, Florida",Census Tract 431,Broward County,Florida,16.22429174
12011050900,2020,"Census Tract 509, Broward County, Florida",Census Tract 509,Broward County,Florida,21.63636566
12071000504,2020,"Census Tract 5.04, Lee County, Florida",Census Tract 5.04,Lee County,Florida,15.01116915
12071010601,2020,"Census Tract 106.01, Lee County, Florida",Census Tract 106.01,Lee County,Florida,15.13696897
12071010602,2020,"Census Tract 106.02, Lee County, Florida",Census Tract 106.02,Lee County,Florida,15.53505902
12085001409,2020,"Census Tract 14.09, Martin County, Florida",Census Tract 14.09,Martin County,Florida,9.083877201
12085001602,2020,"Census Tract 16.02, Martin County, Florida",Census Tract 16.02,Martin County,Florida,6.022293973
12085000606,2020,"Census Tract 6.06, Martin County, Florida",Census Tract 6.06,Martin County,Florida,15.47971669
12115002724,2020,"Census Tract 27.24, Sarasota County, Florida",Census Tract 27.24,Sarasota County,Florida,11.74008576
12115000407,2020,"Census Tract 4.07, Sarasota County, Florida",Census Tract 4.07,Sarasota County,Florida,21.66308447
12115002007,2020,"Census Tract 20.07, Sarasota County, Florida",Census Tract 20.07,Sarasota County,Florida,9.891352336
12011060121,2020,"Census Tract 601.21, Broward County, Florida",Census Tract 601.21,Broward County,Florida,16.4822578
12015020103,2020,"Census Tract 201.03, Charlotte County, Florida",Census Tract 201.03,Charlotte County,Florida,7.824591923
12015021001,2020,"Census Tract 210.01, Charlotte County, Florida",Census Tract 210.01,Charlotte County,Florida,10.53105852
