GEOID,YEAR,NAME,TRACT_NAME,COUNTY,STATE,NO2_mgm3
55073002200,2020,"Census Tract 22, Marathon County, Wisconsin",Census Tract 22,Marathon County,Wisconsin,8.476544969
55073001800,2020,"Census Tract 18, Marathon County, Wisconsin",Census Tract 18,Marathon County,Wisconsin,7.907150635
55073001900,2020,"Census Tract 19, Marathon County, Wisconsin",Census Tract 19,Marathon County,Wisconsin,8.787733146
55073001600,2020,"Census Tract 16, Marathon County, Wisconsin",Census Tract 16,Marathon County,Wisconsin,6.431414034
55073001700,2020,"Census Tract 17, Marathon County, Wisconsin",Census Tract 17,Marathon County,Wisconsin,7.488632177
55073000400,2020,"Census Tract 4, Marathon County, Wisconsin",Census Tract 4,Marathon County,Wisconsin,19.51008165
55073000100,2020,"Census Tract 1, Marathon County, Wisconsin",Census Tract 1,Marathon County,Wisconsin,25.85702043
55073001103,2020,"Census Tract 11.03, Marathon County, Wisconsin",Census Tract 11.03,Marathon County,Wisconsin,9.803207128
55051180300,2020,"Census Tract 1803, Iron County, Wisconsin",Census Tract 1803,Iron County,Wisconsin,5.875132922
55051180100,2020,"Census Tract 1801, Iron County, Wisconsin",Census Tract 1801,Iron County,Wisconsin,9.489978601
55057100200,2020,"Census Tract 1002, Juneau County, Wisconsin",Census Tract 1002,Juneau County,Wisconsin,11.29459043
55051180200,2020,"Census Tract 1802, Iron County, Wisconsin",Census Tract 1802,Iron County,Wisconsin,4.482653831
55057100100,2020,"Census Tract 1001, Juneau County, Wisconsin",Census Tract 1001,Juneau County,Wisconsin,7.128716613
55057100500,2020,"Census Tract 1005, Juneau County, Wisconsin",Census Tract 1005,Juneau County,Wisconsin,18.58527241
55057100600,2020,"Census Tract 1006, Juneau County, Wisconsin",Census Tract 1006,Juneau County,Wisconsin,13.06141989
55057100700,2020,"Census Tract 1007, Juneau County, Wisconsin",Census Tract 1007,Juneau County,Wisconsin,12.22699815
55057100400,2020,"Census Tract 1004, Juneau County, Wisconsin",Census Tract 1004,Juneau County,Wisconsin,11.87254098
55025000504,2020,"Census Tract 5.04, Dane County, Wisconsin",Census Tract 5.04,Dane County,Wisconsin,16.22716089
55025000600,2020,"Census Tract 6, Dane County, Wisconsin",Census Tract 6,Dane County,Wisconsin,20.11726364
55025000700,2020,"Census Tract 7, Dane County, Wisconsin",Census Tract 7,Dane County,Wisconsin,18.51190662
55025000800,2020,"Census Tract 8, Dane County, Wisconsin",Census Tract 8,Dane County,Wisconsin,22.25310081
55025001000,2020,"Census Tract 10, Dane County, Wisconsin",Census Tract 10,Dane County,Wisconsin,22.25310081
55133201402,2020,"Census Tract 2014.02, Waukesha County, Wisconsin",Census Tract 2014.02,Waukesha County,Wisconsin,18.16326646
55079186300,2020,"Census Tract 1863, Milwaukee County, Wisconsin",Census Tract 1863,Milwaukee County,Wisconsin,26.12532608
55079185300,2020,"Census Tract 1853, Milwaukee County, Wisconsin",Census Tract 1853,Milwaukee County,Wisconsin,22.57840699
55071000500,2020,"Census Tract 5, Manitowoc County, Wisconsin",Census Tract 5,Manitowoc County,Wisconsin,14.03794567
55071000700,2020,"Census Tract 7, Manitowoc County, Wisconsin",Census Tract 7,Manitowoc County,Wisconsin,11.64645995
55071000800,2020,"Census Tract 8, Manitowoc County, Wisconsin",Census Tract 8,Manitowoc County,Wisconsin,13.41196595
55133201504,2020,"Census Tract 2015.04, Waukesha County, Wisconsin",Census Tract 2015.04,Waukesha County,Wisconsin,16.4700604
55133201506,2020,"Census Tract 2015.06, Waukesha County, Wisconsin",Census Tract 2015.06,Waukesha County,Wisconsin,17.17669441
55133201701,2020,"Census Tract 2017.01, Waukesha County, Wisconsin",Census Tract 2017.01,Waukesha County,Wisconsin,14.90006691
55133202201,2020,"Census Tract 2022.01, Waukesha County, Wisconsin",Census Tract 2022.01,Waukesha County,Wisconsin,14.2231129
55071005300,2020,"Census Tract 53, Manitowoc County, Wisconsin",Census Tract 53,Manitowoc County,Wisconsin,21.04726818
55071000100,2020,"Census Tract 1, Manitowoc County, Wisconsin",Census Tract 1,Manitowoc County,Wisconsin,11.81777197
55133200103,2020,"Census Tract 2001.03, Waukesha County, Wisconsin",Census Tract 2001.03,Waukesha County,Wisconsin,21.5177572
55089630201,2020,"Census Tract 6302.01, Ozaukee County, Wisconsin",Census Tract 6302.01,Ozaukee County,Wisconsin,9.74860242
55133200901,2020,"Census Tract 2009.01, Waukesha County, Wisconsin",Census Tract 2009.01,Waukesha County,Wisconsin,17.4520986
55133200902,2020,"Census Tract 2009.02, Waukesha County, Wisconsin",Census Tract 2009.02,Waukesha County,Wisconsin,15.61765636
55089660303,2020,"Census Tract 6603.03, Ozaukee County, Wisconsin",Census Tract 6603.03,Ozaukee County,Wisconsin,13.93386138
55089660100,2020,"Census Tract 6601, Ozaukee County, Wisconsin",Census Tract 6601,Ozaukee County,Wisconsin,15.71887166
55089650300,2020,"Census Tract 6503, Ozaukee County, Wisconsin",Census Tract 6503,Ozaukee County,Wisconsin,10.4353556
55089630100,2020,"Census Tract 6301, Ozaukee County, Wisconsin",Census Tract 6301,Ozaukee County,Wisconsin,13.70664083
55089630202,2020,"Census Tract 6302.02, Ozaukee County, Wisconsin",Census Tract 6302.02,Ozaukee County,Wisconsin,10.94984761
55089620100,2020,"Census Tract 6201, Ozaukee County, Wisconsin",Census Tract 6201,Ozaukee County,Wisconsin,8.90794486
55089660304,2020,"Census Tract 6603.04, Ozaukee County, Wisconsin",Census Tract 6603.04,Ozaukee County,Wisconsin,11.73686271
55085970900,2020,"Census Tract 9709, Oneida County, Wisconsin",Census Tract 9709,Oneida County,Wisconsin,5.381007637
55085970800,2020,"Census Tract 9708, Oneida County, Wisconsin",Census Tract 9708,Oneida County,Wisconsin,10.04420917
55085970400,2020,"Census Tract 9704, Oneida County, Wisconsin",Census Tract 9704,Oneida County,Wisconsin,6.923510387
55085971400,2020,"Census Tract 9714, Oneida County, Wisconsin",Census Tract 9714,Oneida County,Wisconsin,10.26834551
55085970500,2020,"Census Tract 9705, Oneida County, Wisconsin",Census Tract 9705,Oneida County,Wisconsin,5.704173235
55085971500,2020,"Census Tract 9715, Oneida County, Wisconsin",Census Tract 9715,Oneida County,Wisconsin,9.723121274
55085971100,2020,"Census Tract 9711, Oneida County, Wisconsin",Census Tract 9711,Oneida County,Wisconsin,4.675627966
55085971300,2020,"Census Tract 9713, Oneida County, Wisconsin",Census Tract 9713,Oneida County,Wisconsin,10.81042106
55133202002,2020,"Census Tract 2020.02, Waukesha County, Wisconsin",Census Tract 2020.02,Waukesha County,Wisconsin,12.12277791
55133204100,2020,"Census Tract 2041, Waukesha County, Wisconsin",Census Tract 2041,Waukesha County,Wisconsin,12.92338817
55133203802,2020,"Census Tract 2038.02, Waukesha County, Wisconsin",Census Tract 2038.02,Waukesha County,Wisconsin,12.12440941
55133200102,2020,"Census Tract 2001.02, Waukesha County, Wisconsin",Census Tract 2001.02,Waukesha County,Wisconsin,21.76112275
