GEOID,YEAR,NAME,TRACT_NAME,COUNTY,STATE,NO2_mgm3
46117960100,2020,"Census Tract 9601, Stanley County, South Dakota",Census Tract 9601,Stanley County,South Dakota,5.46578471
46115000300,2020,"Census Tract 3, Spink County, South Dakota",Census Tract 3,Spink County,South Dakota,6.07984089
46115000100,2020,"Census Tract 1, Spink County, South Dakota",Census Tract 1,Spink County,South Dakota,7.176354237
46115000200,2020,"Census Tract 2, Spink County, South Dakota",Census Tract 2,Spink County,South Dakota,15.95101523
46073974100,2020,"Census Tract 9741, Jerauld County, South Dakota",Census Tract 9741,Jerauld County,South Dakota,6.22780336
46065978000,2020,"Census Tract 9780, Hughes County, South Dakota",Census Tract 9780,Hughes County,South Dakota,6.533916161
46081966200,2020,"Census Tract 9662, Lawrence County, South Dakota",Census Tract 9662,Lawrence County,South Dakota,17.30512362
46043969600,2020,"Census Tract 9696, Douglas County, South Dakota",Census Tract 9696,Douglas County,South Dakota,6.733792299
46045962100,2020,"Census Tract 9621, Edmunds County, South Dakota",Census Tract 9621,Edmunds County,South Dakota,5.981849686
46045962200,2020,"Census Tract 9622, Edmunds County, South Dakota",Census Tract 9622,Edmunds County,South Dakota,5.932492561
46111962100,2020,"Census Tract 9621, Sanborn County, South Dakota",Census Tract 9621,Sanborn County,South Dakota,4.995933919
46105968300,2020,"Census Tract 9683, Perkins County, South Dakota",Census Tract 9683,Perkins County,South Dakota,3.933375481
46099001902,2020,"Census Tract 19.02, Minnehaha County, South Dakota",Census Tract 19.02,Minnehaha County,South Dakota,32.66450208
46099000401,2020,"Census Tract 4.01, Minnehaha County, South Dakota",Census Tract 4.01,Minnehaha County,South Dakota,31.74989154
46029954502,2020,"Census Tract 9545.02, Codington County, South Dakota",Census Tract 9545.02,Codington County,South Dakota,17.95144186
46029954600,2020,"Census Tract 9546, Codington County, South Dakota",Census Tract 9546,Codington County,South Dakota,6.25146653
46033965100,2020,"Census Tract 9651, Custer County, South Dakota",Census Tract 9651,Custer County,South Dakota,4.980627504
46051953300,2020,"Census Tract 9533, Grant County, South Dakota",Census Tract 9533,Grant County,South Dakota,8.219731407
46093020500,2020,"Census Tract 205, Meade County, South Dakota",Census Tract 205,Meade County,South Dakota,4.218047906
46099000100,2020,"Census Tract 1, Minnehaha County, South Dakota",Census Tract 1,Minnehaha County,South Dakota,30.0553145
46099000600,2020,"Census Tract 6, Minnehaha County, South Dakota",Census Tract 6,Minnehaha County,South Dakota,37.71571426
46099010200,2020,"Census Tract 102, Minnehaha County, South Dakota",Census Tract 102,Minnehaha County,South Dakota,6.764495485
46099010300,2020,"Census Tract 103, Minnehaha County, South Dakota",Census Tract 103,Minnehaha County,South Dakota,14.00122409
46099001901,2020,"Census Tract 19.01, Minnehaha County, South Dakota",Census Tract 19.01,Minnehaha County,South Dakota,30.64401649
46095940300,2020,"Census Tract 9403, Mellette County, South Dakota",Census Tract 9403,Mellette County,South Dakota,5.161533489
46137941600,2020,"Census Tract 9416, Ziebach County, South Dakota",Census Tract 9416,Ziebach County,South Dakota,4.342965089
46135966302,2020,"Census Tract 9663.02, Yankton County, South Dakota",Census Tract 9663.02,Yankton County,South Dakota,15.05336804
46135966301,2020,"Census Tract 9663.01, Yankton County, South Dakota",Census Tract 9663.01,Yankton County,South Dakota,11.54908267
46055960100,2020,"Census Tract 9601, Haakon County, South Dakota",Census Tract 9601,Haakon County,South Dakota,4.62981291
46003973600,2020,"Census Tract 9736, Aurora County, South Dakota",Census Tract 9736,Aurora County,South Dakota,6.989326789
46119979100,2020,"Census Tract 9791, Sully County, South Dakota",Census Tract 9791,Sully County,South Dakota,4.319500042
46005956900,2020,"Census Tract 9569, Beadle County, South Dakota",Census Tract 9569,Beadle County,South Dakota,20.24546371
46005956700,2020,"Census Tract 9567, Beadle County, South Dakota",Census Tract 9567,Beadle County,South Dakota,5.927910784
46005956800,2020,"Census Tract 9568, Beadle County, South Dakota",Census Tract 9568,Beadle County,South Dakota,11.52519477
46005957100,2020,"Census Tract 9571, Beadle County, South Dakota",Census Tract 9571,Beadle County,South Dakota,10.11252844
46005956600,2020,"Census Tract 9566, Beadle County, South Dakota",Census Tract 9566,Beadle County,South Dakota,4.901828471
46053971100,2020,"Census Tract 9711, Gregory County, South Dakota",Census Tract 9711,Gregory County,South Dakota,7.825744291
46053971200,2020,"Census Tract 9712, Gregory County, South Dakota",Census Tract 9712,Gregory County,South Dakota,6.502579783
46059975600,2020,"Census Tract 9756, Hand County, South Dakota",Census Tract 9756,Hand County,South Dakota,4.970495152
46059975700,2020,"Census Tract 9757, Hand County, South Dakota",Census Tract 9757,Hand County,South Dakota,14.50371076
46077958200,2020,"Census Tract 9582, Kingsbury County, South Dakota",Census Tract 9582,Kingsbury County,South Dakota,5.369068769
46077958100,2020,"Census Tract 9581, Kingsbury County, South Dakota",Census Tract 9581,Kingsbury County,South Dakota,5.852471128
46101959600,2020,"Census Tract 9596, Moody County, South Dakota",Census Tract 9596,Moody County,South Dakota,7.270369345
46101959700,2020,"Census Tract 9597, Moody County, South Dakota",Census Tract 9597,Moody County,South Dakota,10.37406758
46031941000,2020,"Census Tract 9410, Corson County, South Dakota",Census Tract 9410,Corson County,South Dakota,4.494848383
