GEOID,YEAR,NAME,TRACT_NAME,COUNTY,STATE,NO2_mgm3
56019955100,2020,"Census Tract 9551, Johnson County, Wyoming",Census Tract 9551,Johnson County,Wyoming,3.844699029
56021000300,2020,"Census Tract 3, Laramie County, Wyoming",Census Tract 3,Laramie County,Wyoming,17.38827773
56021000900,2020,"Census Tract 9, Laramie County, Wyoming",Census Tract 9,Laramie County,Wyoming,21.31370166
56005000500,2020,"Census Tract 5, Campbell County, Wyoming",Census Tract 5,Campbell County,Wyoming,11.88433296
56005000600,2020,"Census Tract 6, Campbell County, Wyoming",Census Tract 6,Campbell County,Wyoming,12.89976054
56005000300,2020,"Census Tract 3, Campbell County, Wyoming",Census Tract 3,Campbell County,Wyoming,13.55352677
56005000400,2020,"Census Tract 4, Campbell County, Wyoming",Census Tract 4,Campbell County,Wyoming,14.8387916
56005000200,2020,"Census Tract 2, Campbell County, Wyoming",Census Tract 2,Campbell County,Wyoming,9.084911162
56023978200,2020,"Census Tract 9782, Lincoln County, Wyoming",Census Tract 9782,Lincoln County,Wyoming,4.617395267
56023978100,2020,"Census Tract 9781, Lincoln County, Wyoming",Census Tract 9781,Lincoln County,Wyoming,9.01437725
56023978400,2020,"Census Tract 9784, Lincoln County, Wyoming",Census Tract 9784,Lincoln County,Wyoming,9.787476916
56025000700,2020,"Census Tract 7, Natrona County, Wyoming",Census Tract 7,Natrona County,Wyoming,23.83820515
56025001100,2020,"Census Tract 11, Natrona County, Wyoming",Census Tract 11,Natrona County,Wyoming,15.74303312
56043000200,2020,"Census Tract 2, Washakie County, Wyoming",Census Tract 2,Washakie County,Wyoming,4.117005761
56043000302,2020,"Census Tract 3.02, Washakie County, Wyoming",Census Tract 3.02,Washakie County,Wyoming,17.68840071
56037970903,2020,"Census Tract 9709.03, Sweetwater County, Wyoming",Census Tract 9709.03,Sweetwater County,Wyoming,19.78891012
56037971200,2020,"Census Tract 9712, Sweetwater County, Wyoming",Census Tract 9712,Sweetwater County,Wyoming,16.2928516
56037970602,2020,"Census Tract 9706.02, Sweetwater County, Wyoming",Census Tract 9706.02,Sweetwater County,Wyoming,9.259528818
56037971600,2020,"Census Tract 9716, Sweetwater County, Wyoming",Census Tract 9716,Sweetwater County,Wyoming,3.482460366
56037970902,2020,"Census Tract 9709.02, Sweetwater County, Wyoming",Census Tract 9709.02,Sweetwater County,Wyoming,19.91570952
56037971100,2020,"Census Tract 9711, Sweetwater County, Wyoming",Census Tract 9711,Sweetwater County,Wyoming,15.81084977
56037970800,2020,"Census Tract 9708, Sweetwater County, Wyoming",Census Tract 9708,Sweetwater County,Wyoming,8.219829935
56037970601,2020,"Census Tract 9706.01, Sweetwater County, Wyoming",Census Tract 9706.01,Sweetwater County,Wyoming,11.31830853
56037971000,2020,"Census Tract 9710, Sweetwater County, Wyoming",Census Tract 9710,Sweetwater County,Wyoming,7.287956944
56037970700,2020,"Census Tract 9707, Sweetwater County, Wyoming",Census Tract 9707,Sweetwater County,Wyoming,5.889159935
56037970500,2020,"Census Tract 9705, Sweetwater County, Wyoming",Census Tract 9705,Sweetwater County,Wyoming,6.363657701
56013000400,2020,"Census Tract 4, Fremont County, Wyoming",Census Tract 4,Fremont County,Wyoming,2.034660086
56013940500,2020,"Census Tract 9405, Fremont County, Wyoming",Census Tract 9405,Fremont County,Wyoming,18.07266814
56013000100,2020,"Census Tract 1, Fremont County, Wyoming",Census Tract 1,Fremont County,Wyoming,14.13906491
56013000200,2020,"Census Tract 2, Fremont County, Wyoming",Census Tract 2,Fremont County,Wyoming,9.163878901
56013940400,2020,"Census Tract 9404, Fremont County, Wyoming",Census Tract 9404,Fremont County,Wyoming,14.17148987
56013940100,2020,"Census Tract 9401, Fremont County, Wyoming",Census Tract 9401,Fremont County,Wyoming,3.669820077
56035000101,2020,"Census Tract 1.01, Sublette County, Wyoming",Census Tract 1.01,Sublette County,Wyoming,4.791481851
56013940202,2020,"Census Tract 9402.02, Fremont County, Wyoming",Census Tract 9402.02,Fremont County,Wyoming,7.328105582
56013940201,2020,"Census Tract 9402.01, Fremont County, Wyoming",Census Tract 9402.01,Fremont County,Wyoming,5.194915334
56033000300,2020,"Census Tract 3, Sheridan County, Wyoming",Census Tract 3,Sheridan County,Wyoming,19.80591548
56033000400,2020,"Census Tract 4, Sheridan County, Wyoming",Census Tract 4,Sheridan County,Wyoming,17.76363439
56033000600,2020,"Census Tract 6, Sheridan County, Wyoming",Census Tract 6,Sheridan County,Wyoming,5.95143997
56033000100,2020,"Census Tract 1, Sheridan County, Wyoming",Census Tract 1,Sheridan County,Wyoming,17.98310544
56033000200,2020,"Census Tract 2, Sheridan County, Wyoming",Census Tract 2,Sheridan County,Wyoming,18.68289751
