GEOID,YEAR,NAME,TRACT_NAME,COUNTY,STATE,NO2_mgm3
23005003300,2020,"Census Tract 33, Cumberland County, Maine",Census Tract 33,Cumberland County,Maine,10.02240123
23005003200,2020,"Census Tract 32, Cumberland County, Maine",Census Tract 32,Cumberland County,Maine,13.24659057
23005003500,2020,"Census Tract 35, Cumberland County, Maine",Census Tract 35,Cumberland County,Maine,13.63334951
23005003701,2020,"Census Tract 37.01, Cumberland County, Maine",Census Tract 37.01,Cumberland County,Maine,5.477128495
23005004402,2020,"Census Tract 44.02, Cumberland County, Maine",Census Tract 44.02,Cumberland County,Maine,7.749383542
23005004600,2020,"Census Tract 46, Cumberland County, Maine",Census Tract 46,Cumberland County,Maine,5.693491936
23005011300,2020,"Census Tract 113, Cumberland County, Maine",Census Tract 113,Cumberland County,Maine,5.205805045
23005000100,2020,"Census Tract 1, Cumberland County, Maine",Census Tract 1,Cumberland County,Maine,16.35430176
23005004001,2020,"Census Tract 40.01, Cumberland County, Maine",Census Tract 40.01,Cumberland County,Maine,7.992997675
23005000300,2020,"Census Tract 3, Cumberland County, Maine",Census Tract 3,Cumberland County,Maine,19.76144975
23019003000,2020,"Census Tract 30, Penobscot County, Maine",Census Tract 30,Penobscot County,Maine,5.135833156
23019004100,2020,"Census Tract 41, Penobscot County, Maine",Census Tract 41,Penobscot County,Maine,23.96361904
23019004300,2020,"Census Tract 43, Penobscot County, Maine",Census Tract 43,Penobscot County,Maine,10.18957202
23019005000,2020,"Census Tract 50, Penobscot County, Maine",Census Tract 50,Penobscot County,Maine,10.56096291
23019006100,2020,"Census Tract 61, Penobscot County, Maine",Census Tract 61,Penobscot County,Maine,9.615388229
23019006300,2020,"Census Tract 63, Penobscot County, Maine",Census Tract 63,Penobscot County,Maine,11.63884286
23019011000,2020,"Census Tract 110, Penobscot County, Maine",Census Tract 110,Penobscot County,Maine,6.599391447
23019012000,2020,"Census Tract 120, Penobscot County, Maine",Census Tract 120,Penobscot County,Maine,5.448208578
23027043000,2020,"Census Tract 430, Waldo County, Maine",Census Tract 430,Waldo County,Maine,6.669803169
23019013000,2020,"Census Tract 130, Penobscot County, Maine",Census Tract 130,Penobscot County,Maine,7.975824246
23019018000,2020,"Census Tract 180, Penobscot County, Maine",Census Tract 180,Penobscot County,Maine,5.801258702
23019009000,2020,"Census Tract 90, Penobscot County, Maine",Census Tract 90,Penobscot County,Maine,6.148564763
23019020500,2020,"Census Tract 205, Penobscot County, Maine",Census Tract 205,Penobscot County,Maine,5.879373294
23019002000,2020,"Census Tract 20, Penobscot County, Maine",Census Tract 20,Penobscot County,Maine,8.978506232
23019008001,2020,"Census Tract 80.01, Penobscot County, Maine",Census Tract 80.01,Penobscot County,Maine,2.601386136
23019013500,2020,"Census Tract 135, Penobscot County, Maine",Census Tract 135,Penobscot County,Maine,6.340415446
23019022500,2020,"Census Tract 225, Penobscot County, Maine",Census Tract 225,Penobscot County,Maine,3.391566602
23019029000,2020,"Census Tract 290, Penobscot County, Maine",Census Tract 290,Penobscot County,Maine,2.495080964
23021960800,2020,"Census Tract 9608, Piscataquis County, Maine",Census Tract 9608,Piscataquis County,Maine,3.699225403
23021960700,2020,"Census Tract 9607, Piscataquis County, Maine",Census Tract 9607,Piscataquis County,Maine,6.131092026
23021960600,2020,"Census Tract 9606, Piscataquis County, Maine",Census Tract 9606,Piscataquis County,Maine,4.696234651
23021960400,2020,"Census Tract 9604, Piscataquis County, Maine",Census Tract 9604,Piscataquis County,Maine,2.882426203
23021960500,2020,"Census Tract 9605, Piscataquis County, Maine",Census Tract 9605,Piscataquis County,Maine,4.32390355
23021960900,2020,"Census Tract 9609, Piscataquis County, Maine",Census Tract 9609,Piscataquis County,Maine,2.206119562
23017966800,2020,"Census Tract 9668, Oxford County, Maine",Census Tract 9668,Oxford County,Maine,6.606021375
23017966600,2020,"Census Tract 9666, Oxford County, Maine",Census Tract 9666,Oxford County,Maine,5.157632504
23017965800,2020,"Census Tract 9658, Oxford County, Maine",Census Tract 9658,Oxford County,Maine,4.831188408
23017966900,2020,"Census Tract 9669, Oxford County, Maine",Census Tract 9669,Oxford County,Maine,6.57594005
23017965100,2020,"Census Tract 9651, Oxford County, Maine",Census Tract 9651,Oxford County,Maine,3.600888704
23017965600,2020,"Census Tract 9656, Oxford County, Maine",Census Tract 9656,Oxford County,Maine,5.727133478
23017966100,2020,"Census Tract 9661, Oxford County, Maine",Census Tract 9661,Oxford County,Maine,6.483974487
23017966300,2020,"Census Tract 9663, Oxford County, Maine",Census Tract 9663,Oxford County,Maine,6.116578455
23017965500,2020,"Census Tract 9655, Oxford County, Maine",Census Tract 9655,Oxford County,Maine,7.42329953
23017966700,2020,"Census Tract 9667, Oxford County, Maine",Census Tract 9667,Oxford County,Maine,8.133401147
23017965400,2020,"Census Tract 9654, Oxford County, Maine",Census Tract 9654,Oxford County,Maine,5.728439437
23017965700,2020,"Census Tract 9657, Oxford County, Maine",Census Tract 9657,Oxford County,Maine,5.935807852
23023970600,2020,"Census Tract 9706, Sagadahoc County, Maine",Census Tract 9706,Sagadahoc County,Maine,7.493226509
23023970200,2020,"Census Tract 9702, Sagadahoc County, Maine",Census Tract 9702,Sagadahoc County,Maine,6.294459513
23023970700,2020,"Census Tract 9707, Sagadahoc County, Maine",Census Tract 9707,Sagadahoc County,Maine,4.72590663
23017966500,2020,"Census Tract 9665, Oxford County, Maine",Census Tract 9665,Oxford County,Maine,5.491034703
23005002501,2020,"Census Tract 25.01, Cumberland County, Maine",Census Tract 25.01,Cumberland County,Maine,7.5791313
23031030203,2020,"Census Tract 302.03, York County, Maine",Census Tract 302.03,York County,Maine,5.611772604
23031029000,2020,"Census Tract 290, York County, Maine",Census Tract 290,York County,Maine,4.395715404
23031026000,2020,"Census Tract 260, York County, Maine",Census Tract 260,York County,Maine,5.166500937
23031038002,2020,"Census Tract 380.02, York County, Maine",Census Tract 380.02,York County,Maine,7.861066953
23031034002,2020,"Census Tract 340.02, York County, Maine",Census Tract 340.02,York County,Maine,4.368138489
23011011000,2020,"Census Tract 110, Kennebec County, Maine",Census Tract 110,Kennebec County,Maine,9.181979172
