GEOID,YEAR,NAME,TRACT_NAME,COUNTY,STATE,NO2_mgm3
48189950200,2020,"Census Tract 9502, Hale County, Texas",Census Tract 9502,Hale County,Texas,14.26565372
48219950400,2020,"Census Tract 9504, Hockley County, Texas",Census Tract 9504,Hockley County,Texas,16.71948703
48219950300,2020,"Census Tract 9503, Hockley County, Texas",Census Tract 9503,Hockley County,Texas,14.04719712
48219950100,2020,"Census Tract 9501, Hockley County, Texas",Census Tract 9501,Hockley County,Texas,6.83897529
48219950600,2020,"Census Tract 9506, Hockley County, Texas",Census Tract 9506,Hockley County,Texas,7.369721359
48219950500,2020,"Census Tract 9505, Hockley County, Texas",Census Tract 9505,Hockley County,Texas,15.07131518
48219950200,2020,"Census Tract 9502, Hockley County, Texas",Census Tract 9502,Hockley County,Texas,8.070578094
48219950700,2020,"Census Tract 9507, Hockley County, Texas",Census Tract 9507,Hockley County,Texas,10.89631438
48375014300,2020,"Census Tract 143, Potter County, Texas",Census Tract 143,Potter County,Texas,5.499234603
48375013900,2020,"Census Tract 139, Potter County, Texas",Census Tract 139,Potter County,Texas,18.36467035
48375013400,2020,"Census Tract 134, Potter County, Texas",Census Tract 134,Potter County,Texas,11.8593804
48375015300,2020,"Census Tract 153, Potter County, Texas",Census Tract 153,Potter County,Texas,16.04707434
48375011800,2020,"Census Tract 118, Potter County, Texas",Census Tract 118,Potter County,Texas,18.19651862
48453001912,2020,"Census Tract 19.12, Travis County, Texas",Census Tract 19.12,Travis County,Texas,14.11634285
48113015900,2020,"Census Tract 159, Dallas County, Texas",Census Tract 159,Dallas County,Texas,19.46486083
48113012604,2020,"Census Tract 126.04, Dallas County, Texas",Census Tract 126.04,Dallas County,Texas,22.30086253
48113013010,2020,"Census Tract 130.10, Dallas County, Texas",Census Tract 130.10,Dallas County,Texas,21.81930052
48113013622,2020,"Census Tract 136.22, Dallas County, Texas",Census Tract 136.22,Dallas County,Texas,27.38785703
48113013621,2020,"Census Tract 136.21, Dallas County, Texas",Census Tract 136.21,Dallas County,Texas,27.83608276
48113014135,2020,"Census Tract 141.35, Dallas County, Texas",Census Tract 141.35,Dallas County,Texas,28.2074334
48113014134,2020,"Census Tract 141.34, Dallas County, Texas",Census Tract 141.34,Dallas County,Texas,25.2382303
48113016626,2020,"Census Tract 166.26, Dallas County, Texas",Census Tract 166.26,Dallas County,Texas,18.59770766
48113016621,2020,"Census Tract 166.21, Dallas County, Texas",Census Tract 166.21,Dallas County,Texas,14.83510184
48113016623,2020,"Census Tract 166.23, Dallas County, Texas",Census Tract 166.23,Dallas County,Texas,9.362931309
48113018142,2020,"Census Tract 181.42, Dallas County, Texas",Census Tract 181.42,Dallas County,Texas,12.76849744
48113018141,2020,"Census Tract 181.41, Dallas County, Texas",Census Tract 181.41,Dallas County,Texas,21.13142682
48113018137,2020,"Census Tract 181.37, Dallas County, Texas",Census Tract 181.37,Dallas County,Texas,21.45439763
48113018138,2020,"Census Tract 181.38, Dallas County, Texas",Census Tract 181.38,Dallas County,Texas,17.77304935
48113018140,2020,"Census Tract 181.40, Dallas County, Texas",Census Tract 181.40,Dallas County,Texas,17.95619189
48099010101,2020,"Census Tract 101.01, Coryell County, Texas",Census Tract 101.01,Coryell County,Texas,7.006525996
48099010300,2020,"Census Tract 103, Coryell County, Texas",Census Tract 103,Coryell County,Texas,9.891660533
48099010102,2020,"Census Tract 101.02, Coryell County, Texas",Census Tract 101.02,Coryell County,Texas,5.170528525
48099010501,2020,"Census Tract 105.01, Coryell County, Texas",Census Tract 105.01,Coryell County,Texas,9.671218785
48113019042,2020,"Census Tract 190.42, Dallas County, Texas",Census Tract 190.42,Dallas County,Texas,19.99180697
48113019039,2020,"Census Tract 190.39, Dallas County, Texas",Census Tract 190.39,Dallas County,Texas,22.80211964
48113019213,2020,"Census Tract 192.13, Dallas County, Texas",Census Tract 192.13,Dallas County,Texas,26.15841778
48335950200,2020,"Census Tract 9502, Mitchell County, Texas",Census Tract 9502,Mitchell County,Texas,9.031455724
48099010502,2020,"Census Tract 105.02, Coryell County, Texas",Census Tract 105.02,Coryell County,Texas,10.60005947
48099010804,2020,"Census Tract 108.04, Coryell County, Texas",Census Tract 108.04,Coryell County,Texas,20.93611454
48099010803,2020,"Census Tract 108.03, Coryell County, Texas",Census Tract 108.03,Coryell County,Texas,10.87391386
48099010201,2020,"Census Tract 102.01, Coryell County, Texas",Census Tract 102.01,Coryell County,Texas,14.08116497
48113013726,2020,"Census Tract 137.26, Dallas County, Texas",Census Tract 137.26,Dallas County,Texas,26.99690932
48113016624,2020,"Census Tract 166.24, Dallas County, Texas",Census Tract 166.24,Dallas County,Texas,13.09604232
48113016622,2020,"Census Tract 166.22, Dallas County, Texas",Census Tract 166.22,Dallas County,Texas,11.6213152
48305950400,2020,"Census Tract 9504, Lynn County, Texas",Census Tract 9504,Lynn County,Texas,6.10651479
48305950600,2020,"Census Tract 9506, Lynn County, Texas",Census Tract 9506,Lynn County,Texas,4.099223387
48305950500,2020,"Census Tract 9505, Lynn County, Texas",Census Tract 9505,Lynn County,Texas,13.98029547
48187210506,2020,"Census Tract 2105.06, Guadalupe County, Texas",Census Tract 2105.06,Guadalupe County,Texas,9.534042746
48113010903,2020,"Census Tract 109.03, Dallas County, Texas",Census Tract 109.03,Dallas County,Texas,22.97557673
48113001703,2020,"Census Tract 17.03, Dallas County, Texas",Census Tract 17.03,Dallas County,Texas,30.89592093
48375010100,2020,"Census Tract 101, Potter County, Texas",Census Tract 101,Potter County,Texas,19.30606255
48375010300,2020,"Census Tract 103, Potter County, Texas",Census Tract 103,Potter County,Texas,21.30324162
48375010400,2020,"Census Tract 104, Potter County, Texas",Census Tract 104,Potter County,Texas,17.97460983
48113020300,2020,"Census Tract 203, Dallas County, Texas",Census Tract 203,Dallas County,Texas,26.72856387
48113020500,2020,"Census Tract 205, Dallas County, Texas",Census Tract 205,Dallas County,Texas,23.65519051
48113020600,2020,"Census Tract 206, Dallas County, Texas",Census Tract 206,Dallas County,Texas,21.51185674
48113020700,2020,"Census Tract 207, Dallas County, Texas",Census Tract 207,Dallas County,Texas,25.71410868
48339691302,2020,"Census Tract 6913.02, Montgomery County, Texas",Census Tract 6913.02,Montgomery County,Texas,13.8548254
48339691602,2020,"Census Tract 6916.02, Montgomery County, Texas",Census Tract 6916.02,Montgomery County,Texas,18.24279333
48375010200,2020,"Census Tract 102, Potter County, Texas",Census Tract 102,Potter County,Texas,18.64033619
48339693102,2020,"Census Tract 6931.02, Montgomery County, Texas",Census Tract 6931.02,Montgomery County,Texas,12.45806972
48409011100,2020,"Census Tract 111, San Patricio County, Texas",Census Tract 111,San Patricio County,Texas,15.12125113
48035950100,2020,"Census Tract 9501, Bosque County, Texas",Census Tract 9501,Bosque County,Texas,7.569324216
48035950400,2020,"Census Tract 9504, Bosque County, Texas",Census Tract 9504,Bosque County,Texas,7.80961481
48035950300,2020,"Census Tract 9503, Bosque County, Texas",Census Tract 9503,Bosque County,Texas,8.011751207
48035950700,2020,"Census Tract 9507, Bosque County, Texas",Census Tract 9507,Bosque County,Texas,6.915726271
48035950600,2020,"Census Tract 9506, Bosque County, Texas",Census Tract 9506,Bosque County,Texas,11.51467183
48035950200,2020,"Census Tract 9502, Bosque County, Texas",Census Tract 9502,Bosque County,Texas,12.7132616
48491021506,2020,"Census Tract 215.06, Williamson County, Texas",Census Tract 215.06,Williamson County,Texas,8.143316469
48491020111,2020,"Census Tract 201.11, Williamson County, Texas",Census Tract 201.11,Williamson County,Texas,13.94298951
48375011500,2020,"Census Tract 115, Potter County, Texas",Census Tract 115,Potter County,Texas,21.63610479
48375010600,2020,"Census Tract 106, Potter County, Texas",Census Tract 106,Potter County,Texas,18.78204941
48375010700,2020,"Census Tract 107, Potter County, Texas",Census Tract 107,Potter County,Texas,16.90384411
48375011000,2020,"Census Tract 110, Potter County, Texas",Census Tract 110,Potter County,Texas,19.19942816
48113012301,2020,"Census Tract 123.01, Dallas County, Texas",Census Tract 123.01,Dallas County,Texas,22.01306633
48113012302,2020,"Census Tract 123.02, Dallas County, Texas",Census Tract 123.02,Dallas County,Texas,25.10865328
48375011600,2020,"Census Tract 116, Potter County, Texas",Census Tract 116,Potter County,Texas,21.30324162
48331950700,2020,"Census Tract 9507, Milam County, Texas",Census Tract 9507,Milam County,Texas,12.62007151
48331950100,2020,"Census Tract 9501, Milam County, Texas",Census Tract 9501,Milam County,Texas,6.697563305
48331950300,2020,"Census Tract 9503, Milam County, Texas",Census Tract 9503,Milam County,Texas,7.923226768
48331950500,2020,"Census Tract 9505, Milam County, Texas",Census Tract 9505,Milam County,Texas,6.054807344
48331950800,2020,"Census Tract 9508, Milam County, Texas",Census Tract 9508,Milam County,Texas,6.693345635
48491020327,2020,"Census Tract 203.27, Williamson County, Texas",Census Tract 203.27,Williamson County,Texas,18.96231672
48491020323,2020,"Census Tract 203.23, Williamson County, Texas",Census Tract 203.23,Williamson County,Texas,16.64061298
48491020410,2020,"Census Tract 204.10, Williamson County, Texas",Census Tract 204.10,Williamson County,Texas,24.18686698
48375011700,2020,"Census Tract 117, Potter County, Texas",Census Tract 117,Potter County,Texas,19.75699681
48375011900,2020,"Census Tract 119, Potter County, Texas",Census Tract 119,Potter County,Texas,17.30888348
48485013401,2020,"Census Tract 134.01, Wichita County, Texas",Census Tract 134.01,Wichita County,Texas,13.25089176
48485980000,2020,"Census Tract 9800, Wichita County, Texas",Census Tract 9800,Wichita County,Texas,8.955809422
48375012000,2020,"Census Tract 120, Potter County, Texas",Census Tract 120,Potter County,Texas,19.9717889
48375012200,2020,"Census Tract 122, Potter County, Texas",Census Tract 122,Potter County,Texas,17.80816485
48375012600,2020,"Census Tract 126, Potter County, Texas",Census Tract 126,Potter County,Texas,15.65170694
48085031003,2020,"Census Tract 310.03, Collin County, Texas",Census Tract 310.03,Collin County,Texas,8.96137169
48085030302,2020,"Census Tract 303.02, Collin County, Texas",Census Tract 303.02,Collin County,Texas,10.83143382
48375012800,2020,"Census Tract 128, Potter County, Texas",Census Tract 128,Potter County,Texas,16.69515443
48375013000,2020,"Census Tract 130, Potter County, Texas",Census Tract 130,Potter County,Texas,12.84828551
48375013200,2020,"Census Tract 132, Potter County, Texas",Census Tract 132,Potter County,Texas,16.42124833
48085030529,2020,"Census Tract 305.29, Collin County, Texas",Census Tract 305.29,Collin County,Texas,21.33422963
48085032010,2020,"Census Tract 320.10, Collin County, Texas",Census Tract 320.10,Collin County,Texas,19.24844028
48085031202,2020,"Census Tract 312.02, Collin County, Texas",Census Tract 312.02,Collin County,Texas,7.979336202
48085030201,2020,"Census Tract 302.01, Collin County, Texas",Census Tract 302.01,Collin County,Texas,8.40621473
48085031201,2020,"Census Tract 312.01, Collin County, Texas",Census Tract 312.01,Collin County,Texas,9.484671929
48085031713,2020,"Census Tract 317.13, Collin County, Texas",Census Tract 317.13,Collin County,Texas,21.78476105
48085030303,2020,"Census Tract 303.03, Collin County, Texas",Census Tract 303.03,Collin County,Texas,14.2679002
48085030304,2020,"Census Tract 303.04, Collin County, Texas",Census Tract 303.04,Collin County,Texas,14.05159945
