"","Adult_pop","STATE","YEAR","PIF","Race"
"94",1,"Alabama",2020,0.0367385434695641,"NHPI"
"95",1,"Alabama",2020,0.126580430734866,"NHPI"
"96",1,"Alabama",2020,0.0418422568625515,"NHPI"
"97",1,"Alabama",2020,0.128453679628401,"NHPI"
"98",1,"Alabama",2020,0.0655107928388337,"NHPI"
"99",1,"Alabama",2020,0.0730800549128538,"NHPI"
"100",1,"Alabama",2020,0.0689142360306723,"NHPI"
"101",1,"Alabama",2020,0.1001008395961,"NHPI"
"102",1,"Alabama",2020,0.105015337803022,"NHPI"
"103",1,"Alabama",2020,0.133505984665844,"NHPI"
"104",1,"Alabama",2020,0.144284194569709,"NHPI"
"105",1,"Alabama",2020,0.116740533838819,"NHPI"
"106",1,"Alabama",2020,0.114520104087328,"NHPI"
"107",1,"Alabama",2020,0.0329572277218751,"NHPI"
"108",1,"Alabama",2020,0.044702325965199,"NHPI"
"109",1,"Alabama",2020,0.0779439961486739,"NHPI"
"110",1,"Alabama",2020,0.06106126413672,"NHPI"
"111",1,"Alabama",2020,0.12512962575626,"NHPI"
"112",1,"Alabama",2020,0.133463064260707,"NHPI"
"113",1,"Alabama",2020,0.118635150999905,"NHPI"
"114",1,"Alabama",2020,0.159156756192828,"NHPI"
"115",1,"Alabama",2020,0.139848623803082,"NHPI"
"116",1,"Alabama",2020,0.241523549195477,"NHPI"
"117",1,"Alabama",2020,0.150537849411728,"NHPI"
"118",1,"Alabama",2020,0.127273127393967,"NHPI"
"119",1,"Alabama",2020,0.121724170836228,"NHPI"
"120",1,"Alabama",2020,0.0948280250599287,"NHPI"
"121",1,"Alabama",2020,0.0844254529164981,"NHPI"
"122",1,"Alabama",2020,0.12958898634851,"NHPI"
"123",1,"Alabama",2020,0.104613560377448,"NHPI"
"124",1,"Alabama",2020,0.104027776857723,"NHPI"
"125",1,"Alabama",2020,0.0831337453001547,"NHPI"
"126",1,"Alabama",2020,0.105514849979543,"NHPI"
"127",1,"Alabama",2020,0.0923768617637532,"NHPI"
"128",1,"Alabama",2020,0.0386160518086002,"NHPI"
"129",1,"Alabama",2020,0.0482931258357885,"NHPI"
"130",1,"Alabama",2020,0.0501139810936062,"NHPI"
"131",1,"Alabama",2020,0.0760907249314656,"NHPI"
"132",1,"Alabama",2020,0.049638321721214,"NHPI"
"133",1,"Alabama",2020,0.0747204905687038,"NHPI"
"134",1,"Alabama",2020,0.0513704948773851,"NHPI"
"135",1,"Alabama",2020,0.118202730527938,"NHPI"
"136",1,"Alabama",2020,0.137561886445764,"NHPI"
"137",1,"Alabama",2020,0.150231288200953,"NHPI"
"138",1,"Alabama",2020,0.123147197934727,"NHPI"
"139",1,"Alabama",2020,0.0565356697625249,"NHPI"
"140",1,"Alabama",2020,0.0781908855099899,"NHPI"
"141",1,"Alabama",2020,0.0467475854824852,"NHPI"
"142",1,"Alabama",2020,0.114824345695396,"NHPI"
"143",1,"Alabama",2020,0.0950702442151457,"NHPI"
"144",1,"Alabama",2020,0.112411988020743,"NHPI"
"145",1,"Alabama",2020,0.0822718751308535,"NHPI"
"146",1,"Alabama",2020,0.0523172811020118,"NHPI"
"147",1,"Alabama",2020,0.0713442407414928,"NHPI"
"148",1,"Alabama",2020,0.0396744727212916,"NHPI"
"149",1,"Alabama",2020,0.0378877146814144,"NHPI"
"150",1,"Alabama",2020,0.046954356488858,"NHPI"
"151",1,"Alabama",2020,0.0793912694478606,"NHPI"
"152",1,"Alabama",2020,0.046771214955557,"NHPI"
"153",1,"Alabama",2020,0.0336207549898858,"NHPI"
"154",1,"Alabama",2020,0.0542138064479187,"NHPI"
"155",1,"Alabama",2020,0.162714577645993,"NHPI"
"156",1,"Alabama",2020,0.223453805333891,"NHPI"
"157",1,"Alabama",2020,0.159014568055829,"NHPI"
"158",1,"Alabama",2020,0.152050524483337,"NHPI"
"159",1,"Alabama",2020,0.139282985112392,"NHPI"
"160",1,"Alabama",2020,0.15495972472327,"NHPI"
"161",1,"Alabama",2020,0.0704627741850066,"NHPI"
"162",1,"Alabama",2020,0.0996037428703464,"NHPI"
"163",1,"Alabama",2020,0.0568815422492253,"NHPI"
"164",1,"Alabama",2020,0.0703272175387408,"NHPI"
"165",1,"Alabama",2020,0.078054667309706,"NHPI"
"166",1,"Alabama",2020,0.0753138170813827,"NHPI"
"167",1,"Alabama",2020,0.0781081984962827,"NHPI"
"168",1,"Alabama",2020,0.0711163356029475,"NHPI"
"169",1,"Alabama",2020,0.039069499582026,"NHPI"
"170",1,"Alabama",2020,0.0623276625409887,"NHPI"
"171",1,"Alabama",2020,0.106817288562019,"NHPI"
"172",1,"Alabama",2020,0.0560055655287232,"NHPI"
"173",1,"Alabama",2020,0.141188105253254,"NHPI"
"174",1,"Alabama",2020,0.13774131813201,"NHPI"
"175",1,"Alabama",2020,0.047600096096714,"NHPI"
"176",1,"Alabama",2020,0.0591024032988255,"NHPI"
"177",1,"Alabama",2020,0.0689510398584375,"NHPI"
"178",1,"Alabama",2020,0.10056360156867,"NHPI"
"179",1,"Alabama",2020,0.0396546869962822,"NHPI"
"180",1,"Alabama",2020,0.0692949495116583,"NHPI"
"181",1,"Alabama",2020,0.0302452738212462,"NHPI"
"182",1,"Alabama",2020,0.0818739989388116,"NHPI"
"183",1,"Alabama",2020,0.0821037429055571,"NHPI"
"184",1,"Alabama",2020,0.0854482288260562,"NHPI"
"185",1,"Alabama",2020,0.0500065453188376,"NHPI"
"186",1,"Alabama",2020,0.0565428686639856,"NHPI"
"187",1,"Alabama",2020,0.0555181441988479,"NHPI"
"188",1,"Alabama",2020,0.0497520627123988,"NHPI"
"189",1,"Alabama",2020,0.069194184917225,"NHPI"
"190",1,"Alabama",2020,0.0361746380760605,"NHPI"
"191",1,"Alabama",2020,0.0683459897420092,"NHPI"
"192",1,"Alabama",2020,0.0684151550867555,"NHPI"
"193",1,"Alabama",2020,0.0874119729396121,"NHPI"
"194",1,"Alabama",2020,0.134219447696943,"NHPI"
"195",1,"Alabama",2020,0.0702915367765341,"NHPI"
"196",1,"Alabama",2020,0.0819146683676817,"NHPI"
"197",1,"Alabama",2020,0.167505534434178,"NHPI"
"198",1,"Alabama",2020,0.122415031987571,"NHPI"
"199",1,"Alabama",2020,0.140947477749836,"NHPI"
"200",1,"Alabama",2020,0.1300023647576,"NHPI"
"201",1,"Alabama",2020,0.115724910746788,"NHPI"
"202",1,"Alabama",2020,0.0897312228615074,"NHPI"
"203",1,"Alabama",2020,0.127244360273187,"NHPI"
"204",1,"Alabama",2020,0.0545841501050446,"NHPI"
"205",1,"Alabama",2020,0.0294945132339919,"NHPI"
"206",1,"Alabama",2020,0.0333091451106357,"NHPI"
"207",1,"Alabama",2020,0.0399419271100365,"NHPI"
"208",1,"Alaska",2020,0.103888235881723,"NHPI"
"209",1,"Alaska",2020,0.114230311984861,"NHPI"
"210",1,"Alaska",2020,0.0351942120924034,"NHPI"
"211",1,"Alaska",2020,0.0345765450870775,"NHPI"
"212",1,"Alaska",2020,0.00180452280755686,"NHPI"
"213",1,"Alaska",2020,0.00176706715096505,"NHPI"
"214",1,"Alaska",2020,0.00184983525812304,"NHPI"
"215",1,"Alaska",2020,0.0338289467743514,"NHPI"
"216",1,"Alaska",2020,0.0020438224012079,"NHPI"
"217",1,"Alaska",2020,0.00526119911507476,"NHPI"
"218",1,"Arizona",2020,0.0806766856946311,"NHPI"
"219",1,"Arizona",2020,0.0628146465456754,"NHPI"
"220",1,"Arizona",2020,0.0389955433734354,"NHPI"
"221",1,"Arizona",2020,0.143254985835114,"NHPI"
"222",1,"Arizona",2020,0.0590173089177244,"NHPI"
"223",1,"Arizona",2020,0.0885938952316859,"NHPI"
"224",1,"Arizona",2020,0.106241575748371,"NHPI"
"225",1,"Arizona",2020,0.198982303713962,"NHPI"
"226",1,"Arizona",2020,0.0625910115755349,"NHPI"
"227",1,"Arizona",2020,0.0726865806022108,"NHPI"
"228",1,"Arizona",2020,0.0197423592946825,"NHPI"
"229",1,"Arizona",2020,0.0351021996896815,"NHPI"
"230",1,"Arizona",2020,0.0461498552207222,"NHPI"
"231",1,"Arizona",2020,0.0663137579680933,"NHPI"
"232",1,"Arizona",2020,0.0591170412882503,"NHPI"
"233",1,"Arizona",2020,0.0376534663293315,"NHPI"
"234",1,"Arizona",2020,0.0373090643195066,"NHPI"
"235",1,"Arizona",2020,0.0239184371574771,"NHPI"
"236",1,"Arizona",2020,0.156316197000248,"NHPI"
"237",1,"Arizona",2020,0.0494655318991354,"NHPI"
"238",1,"Arizona",2020,0.16101384346379,"NHPI"
"239",1,"Arizona",2020,0.174186519492964,"NHPI"
"240",1,"Arizona",2020,0.169706598821967,"NHPI"
"241",1,"Arizona",2020,0.188031146171661,"NHPI"
"242",1,"Arizona",2020,0.087931688540544,"NHPI"
"243",1,"Arizona",2020,0.178201497353533,"NHPI"
"244",1,"Arizona",2020,0.169640034573013,"NHPI"
"245",1,"Arizona",2020,0.213612183505224,"NHPI"
"246",1,"Arizona",2020,0.179231744123948,"NHPI"
"247",1,"Arizona",2020,0.208770970596198,"NHPI"
"248",1,"Arizona",2020,0.244972705136162,"NHPI"
"249",1,"Arizona",2020,0.186409871900929,"NHPI"
"250",1,"Arizona",2020,0.181600212218004,"NHPI"
"251",1,"Arizona",2020,0.202045360433912,"NHPI"
"252",1,"Arizona",2020,0.174977622553108,"NHPI"
"253",1,"Arizona",2020,0.2073249074261,"NHPI"
"254",1,"Arizona",2020,0.202045360433912,"NHPI"
"255",1,"Arizona",2020,0.169640034573013,"NHPI"
"256",1,"Arizona",2020,0.172334531471461,"NHPI"
"257",1,"Arizona",2020,0.172968465343935,"NHPI"
"258",1,"Arizona",2020,0.176318527612172,"NHPI"
"259",1,"Arizona",2020,0.21587591463594,"NHPI"
"260",1,"Arizona",2020,0.200335487937773,"NHPI"
"261",1,"Arizona",2020,0.169281832691393,"NHPI"
"262",1,"Arizona",2020,0.163249040416362,"NHPI"
"263",1,"Arizona",2020,0.191191265659777,"NHPI"
"264",1,"Arizona",2020,0.181600212218004,"NHPI"
"265",1,"Arizona",2020,0.198727817541083,"NHPI"
"266",1,"Arizona",2020,0.165882742811198,"NHPI"
"267",1,"Arizona",2020,0.228499097128868,"NHPI"
"268",1,"Arizona",2020,0.186409871900929,"NHPI"
"269",1,"Arizona",2020,0.181600212218004,"NHPI"
"270",1,"Arizona",2020,0.188782182916222,"NHPI"
"271",1,"Arizona",2020,0.186298455348768,"NHPI"
"272",1,"Arizona",2020,0.201406797330701,"NHPI"
"273",1,"Arizona",2020,0.180640480144337,"NHPI"
"274",1,"Arizona",2020,0.134707241939415,"NHPI"
"275",1,"Arizona",2020,0.141130995610719,"NHPI"
"276",1,"Arizona",2020,0.183469403209024,"NHPI"
"277",1,"Arizona",2020,0.178063076891143,"NHPI"
"278",1,"Arizona",2020,0.179448201174706,"NHPI"
"279",1,"Arizona",2020,0.10640541464666,"NHPI"
"280",1,"Arizona",2020,0.177662888721655,"NHPI"
"281",1,"Arizona",2020,0.180339403392248,"NHPI"
"282",1,"Arizona",2020,0.177662888721655,"NHPI"
"283",1,"Arizona",2020,0.177662888721655,"NHPI"
"284",1,"Arizona",2020,0.134146211247887,"NHPI"
"285",1,"Arizona",2020,0.198761602298685,"NHPI"
"286",1,"Arizona",2020,0.203966730777369,"NHPI"
"287",1,"Arizona",2020,0.219380114565587,"NHPI"
"288",1,"Arizona",2020,0.178334930339948,"NHPI"
"289",1,"Arizona",2020,0.130499825590606,"NHPI"
"290",1,"Arizona",2020,0.186135729579119,"NHPI"
"291",1,"Arizona",2020,0.163418993064118,"NHPI"
"292",1,"Arizona",2020,0.171734205361651,"NHPI"
"293",1,"Arizona",2020,0.180161212336995,"NHPI"
"294",1,"Arizona",2020,0.194473965707767,"NHPI"
"295",1,"Arizona",2020,0.180583291859605,"NHPI"
"296",1,"Arizona",2020,0.0995031882052362,"NHPI"
"297",1,"Arizona",2020,0.156812387440439,"NHPI"
"298",1,"Arizona",2020,0.118599488359875,"NHPI"
"299",1,"Arizona",2020,0.20075620583901,"NHPI"
"300",1,"Arizona",2020,0.183147787570379,"NHPI"
"301",1,"Arizona",2020,0.165402705364011,"NHPI"
"302",1,"Arizona",2020,0.169862521183743,"NHPI"
"303",1,"Arizona",2020,0.186509005063483,"NHPI"
"304",1,"Arizona",2020,0.195580919212441,"NHPI"
"305",1,"Arizona",2020,0.191380532687614,"NHPI"
"306",1,"Arizona",2020,0.176796753368972,"NHPI"
"307",1,"Arizona",2020,0.0616365022076659,"NHPI"
"308",1,"Arizona",2020,0.193669173625969,"NHPI"
"309",1,"Arizona",2020,0.156451661529748,"NHPI"
"310",1,"Arizona",2020,0.171708683680218,"NHPI"
"311",1,"Arizona",2020,0.170770193516163,"NHPI"
"312",1,"Arizona",2020,0.149435690537213,"NHPI"
"313",1,"Arizona",2020,0.223602135486943,"NHPI"
"314",1,"Arizona",2020,0.0242982057682107,"NHPI"
"315",1,"Arizona",2020,0.08784047206561,"NHPI"
"316",1,"Arizona",2020,0.163764593803052,"NHPI"
"317",1,"Arizona",2020,0.153817180512517,"NHPI"
"318",1,"Arizona",2020,0.160496641239497,"NHPI"
"319",1,"Arizona",2020,0.178415865329608,"NHPI"
"320",1,"Arizona",2020,0.0790163802275522,"NHPI"
"321",1,"Arizona",2020,0.11274428813104,"NHPI"
"322",1,"Arizona",2020,0.12402985620904,"NHPI"
"323",1,"Arizona",2020,0.128570125190774,"NHPI"
"324",1,"Arizona",2020,0.0521711685352234,"NHPI"
"325",1,"Arizona",2020,0.143785469157367,"NHPI"
"326",1,"Arizona",2020,0.0620910569157823,"NHPI"
"327",1,"Arizona",2020,0.211490941565705,"NHPI"
"328",1,"Arizona",2020,0.194729796108205,"NHPI"
"329",1,"Arizona",2020,NA,"NHPI"
"330",1,"Arizona",2020,0.222555463731371,"NHPI"
"331",1,"Arizona",2020,0.181464436742094,"NHPI"
"332",1,"Arizona",2020,0.11580943817648,"NHPI"
"333",1,"Arizona",2020,0.136318943517635,"NHPI"
"334",1,"Arizona",2020,0.134053352255819,"NHPI"
"335",1,"Arizona",2020,0.103497036206443,"NHPI"
"336",1,"Arizona",2020,0.0406780651084311,"NHPI"
"337",1,"Arizona",2020,0.151350557207732,"NHPI"
"338",1,"Arizona",2020,0.0596421796179092,"NHPI"
"339",1,"Arizona",2020,0.133189103740102,"NHPI"
"340",1,"Arizona",2020,0.160653032763661,"NHPI"
"341",1,"Arizona",2020,0.156210842625372,"NHPI"
"342",1,"Arizona",2020,0.144565718453274,"NHPI"
"343",1,"Arizona",2020,0.070956964428438,"NHPI"
"344",1,"Arizona",2020,0.0245572017207533,"NHPI"
"345",1,"Arizona",2020,0.150002343903676,"NHPI"
"346",1,"Arizona",2020,0.173891675623507,"NHPI"
"347",1,"Arizona",2020,0.197228796744364,"NHPI"
"348",1,"Arizona",2020,0.182960726520325,"NHPI"
"349",1,"Arizona",2020,0.117261505133334,"NHPI"
"350",1,"Arizona",2020,0.166938705405221,"NHPI"
"351",1,"Arizona",2020,0.179561549933158,"NHPI"
"352",1,"Arizona",2020,0.215838743322736,"NHPI"
"353",1,"Arizona",2020,0.118549711933392,"NHPI"
"354",1,"Arizona",2020,0.143180447172971,"NHPI"
"355",1,"Arizona",2020,0.0256840632457051,"NHPI"
"356",1,"Arizona",2020,0.0680414695660848,"NHPI"
"357",1,"Arizona",2020,0.0690700064538802,"NHPI"
"358",1,"Arizona",2020,0.116501031685244,"NHPI"
"359",1,"Arizona",2020,0.116694652297075,"NHPI"
"360",1,"Arizona",2020,0.137418627335347,"NHPI"
"361",1,"Arizona",2020,0.0955373015365545,"NHPI"
"362",1,"Arizona",2020,0.20561407953634,"NHPI"
"363",1,"Arizona",2020,0.0496687046572594,"NHPI"
"364",1,"Arizona",2020,0.0167089625796008,"NHPI"
"365",1,"Arizona",2020,0.148379313955679,"NHPI"
"366",1,"Arizona",2020,0.0349249964433092,"NHPI"
"367",1,"Arizona",2020,0.0497097797669927,"NHPI"
"368",1,"Arizona",2020,0.0886896363833359,"NHPI"
"369",1,"Arizona",2020,0.150240177004919,"NHPI"
"370",1,"Arizona",2020,0.16998529979332,"NHPI"
"371",1,"Arizona",2020,0.207841293260844,"NHPI"
"372",1,"Arizona",2020,0.195473099487602,"NHPI"
"373",1,"Arizona",2020,0.207841293260844,"NHPI"
"374",1,"Arizona",2020,0.207841293260844,"NHPI"
"375",1,"Arizona",2020,0.184461849812883,"NHPI"
"376",1,"Arizona",2020,0.200710628308855,"NHPI"
"377",1,"Arizona",2020,0.193515776241046,"NHPI"
"378",1,"Arizona",2020,0.199471808810175,"NHPI"
"379",1,"Arizona",2020,0.193306662711927,"NHPI"
"380",1,"Arizona",2020,0.146482026440867,"NHPI"
"381",1,"Arizona",2020,0.154710364382924,"NHPI"
"382",1,"Arkansas",2020,0.0496981150492468,"NHPI"
"383",1,"Arkansas",2020,0.100629948017161,"NHPI"
"384",1,"Arkansas",2020,0.0500080927947921,"NHPI"
"385",1,"Arkansas",2020,0.0576213950105351,"NHPI"
"386",1,"Arkansas",2020,0.0993952638065159,"NHPI"
"387",1,"Arkansas",2020,0.0912357403768819,"NHPI"
"388",1,"Arkansas",2020,0.0817863492350318,"NHPI"
"389",1,"Arkansas",2020,0.0841899963460749,"NHPI"
"390",1,"Arkansas",2020,0.0686629703808995,"NHPI"
"391",1,"Arkansas",2020,0.118857893187201,"NHPI"
"392",1,"Arkansas",2020,0.102427345163371,"NHPI"
"393",1,"Arkansas",2020,0.044404912920619,"NHPI"
"394",1,"Arkansas",2020,0.0521043318409291,"NHPI"
"395",1,"Arkansas",2020,0.0550184463482401,"NHPI"
"396",1,"Arkansas",2020,0.112152775171747,"NHPI"
"397",1,"Arkansas",2020,0.0508849793210808,"NHPI"
"398",1,"Arkansas",2020,0.0665230787389782,"NHPI"
