"","Adult_pop","STATE","YEAR","PIF","Race"
"100",1,"California",2020,0.119688872575879,"AIAN"
"101",1,"California",2020,0.151709895695288,"AIAN"
"102",1,"California",2020,0.197585555269029,"AIAN"
"103",1,"California",2020,0.136350171780026,"AIAN"
"104",1,"California",2020,0.193470459764428,"AIAN"
"105",1,"California",2020,0.169021692827496,"AIAN"
"106",1,"California",2020,0.132950988408489,"AIAN"
"107",1,"California",2020,0.165161613016397,"AIAN"
"108",1,"California",2020,0.16211294658515,"AIAN"
"109",1,"California",2020,0.0593650690817448,"AIAN"
"110",1,"California",2020,0.112523448544964,"AIAN"
"111",1,"California",2020,0.106772040640429,"AIAN"
"112",1,"California",2020,0.172490817786489,"AIAN"
"113",1,"California",2020,0.181473637449934,"AIAN"
"114",1,"California",2020,0.110282874745373,"AIAN"
"115",1,"California",2020,0.11183516238061,"AIAN"
"116",1,"California",2020,NA,"AIAN"
"117",1,"California",2020,0.159400400538964,"AIAN"
"118",1,"California",2020,0.137495936513346,"AIAN"
"119",1,"California",2020,0.100700880298661,"AIAN"
"120",1,"California",2020,0.129368133033668,"AIAN"
"121",1,"California",2020,NA,"AIAN"
"122",1,"California",2020,0.192722152343691,"AIAN"
"123",1,"California",2020,0.164967062191335,"AIAN"
"124",1,"California",2020,NA,"AIAN"
"125",1,"California",2020,0.192722159841721,"AIAN"
"126",1,"California",2020,NA,"AIAN"
"127",1,"California",2020,0.2107111184997,"AIAN"
"128",1,"California",2020,0.203308237412836,"AIAN"
"129",1,"California",2020,NA,"AIAN"
"130",1,"California",2020,NA,"AIAN"
"131",1,"California",2020,0.118937493053399,"AIAN"
"132",1,"California",2020,0.115650019213772,"AIAN"
"133",1,"California",2020,0.103896282715853,"AIAN"
"134",1,"California",2020,0.103225141256649,"AIAN"
"135",1,"California",2020,0.110661029527984,"AIAN"
"136",1,"California",2020,0.109436609534191,"AIAN"
"137",1,"California",2020,0.147379324407387,"AIAN"
"138",1,"California",2020,0.148685456730114,"AIAN"
"139",1,"California",2020,0.12388916799876,"AIAN"
"140",1,"California",2020,0.177139994379102,"AIAN"
"141",1,"California",2020,0.109187459410377,"AIAN"
"142",1,"California",2020,0.129680437970388,"AIAN"
"143",1,"California",2020,0.0964085391658854,"AIAN"
