GEOID,YEAR,NAME,TRACT_NAME,COUNTY,STATE,NO2_mgm3
10003015200,2020,"Census Tract 152, New Castle County, Delaware",Census Tract 152,New Castle County,Delaware,17.87340826
10003000500,2020,"Census Tract 5, New Castle County, Delaware",Census Tract 5,New Castle County,Delaware,19.16420769
10003000601,2020,"Census Tract 6.01, New Castle County, Delaware",Census Tract 6.01,New Castle County,Delaware,19.16420679
10003001100,2020,"Census Tract 11, New Castle County, Delaware",Census Tract 11,New Castle County,Delaware,19.98114071
10003001300,2020,"Census Tract 13, New Castle County, Delaware",Census Tract 13,New Castle County,Delaware,18.10790894
10003001600,2020,"Census Tract 16, New Castle County, Delaware",Census Tract 16,New Castle County,Delaware,20.03392929
10003002400,2020,"Census Tract 24, New Castle County, Delaware",Census Tract 24,New Castle County,Delaware,20.02218873
10003000400,2020,"Census Tract 4, New Castle County, Delaware",Census Tract 4,New Castle County,Delaware,16.34594143
10003002700,2020,"Census Tract 27, New Castle County, Delaware",Census Tract 27,New Castle County,Delaware,22.39086306
10003012900,2020,"Census Tract 129, New Castle County, Delaware",Census Tract 129,New Castle County,Delaware,17.93887897
10003016401,2020,"Census Tract 164.01, New Castle County, Delaware",Census Tract 164.01,New Castle County,Delaware,9.727591978
10003010400,2020,"Census Tract 104, New Castle County, Delaware",Census Tract 104,New Castle County,Delaware,14.37315487
10003010900,2020,"Census Tract 109, New Castle County, Delaware",Census Tract 109,New Castle County,Delaware,12.96402219
10003011100,2020,"Census Tract 111, New Castle County, Delaware",Census Tract 111,New Castle County,Delaware,12.96402219
10003013800,2020,"Census Tract 138, New Castle County, Delaware",Census Tract 138,New Castle County,Delaware,16.57653984
10003015000,2020,"Census Tract 150, New Castle County, Delaware",Census Tract 150,New Castle County,Delaware,16.23441163
10005051101,2020,"Census Tract 511.01, Sussex County, Delaware",Census Tract 511.01,Sussex County,Delaware,5.918400693
10003013610,2020,"Census Tract 136.10, New Castle County, Delaware",Census Tract 136.10,New Castle County,Delaware,10.64033973
10003011900,2020,"Census Tract 119, New Castle County, Delaware",Census Tract 119,New Castle County,Delaware,13.88490823
10003013613,2020,"Census Tract 136.13, New Castle County, Delaware",Census Tract 136.13,New Castle County,Delaware,12.81071364
10003014705,2020,"Census Tract 147.05, New Castle County, Delaware",Census Tract 147.05,New Castle County,Delaware,14.22322825
10003013700,2020,"Census Tract 137, New Castle County, Delaware",Census Tract 137,New Castle County,Delaware,12.4121448
10003014502,2020,"Census Tract 145.02, New Castle County, Delaware",Census Tract 145.02,New Castle County,Delaware,15.6049132
10003012400,2020,"Census Tract 124, New Castle County, Delaware",Census Tract 124,New Castle County,Delaware,19.05187455
10003014404,2020,"Census Tract 144.04, New Castle County, Delaware",Census Tract 144.04,New Castle County,Delaware,12.99377773
10003012000,2020,"Census Tract 120, New Castle County, Delaware",Census Tract 120,New Castle County,Delaware,15.7861689
10003012700,2020,"Census Tract 127, New Castle County, Delaware",Census Tract 127,New Castle County,Delaware,15.64146414
10005050601,2020,"Census Tract 506.01, Sussex County, Delaware",Census Tract 506.01,Sussex County,Delaware,6.772299561
10003002500,2020,"Census Tract 25, New Castle County, Delaware",Census Tract 25,New Castle County,Delaware,21.80162962
10003011201,2020,"Census Tract 112.01, New Castle County, Delaware",Census Tract 112.01,New Castle County,Delaware,14.88044305
10003011202,2020,"Census Tract 112.02, New Castle County, Delaware",Census Tract 112.02,New Castle County,Delaware,12.96402219
10003011205,2020,"Census Tract 112.05, New Castle County, Delaware",Census Tract 112.05,New Castle County,Delaware,15.21863457
10003014402,2020,"Census Tract 144.02, New Castle County, Delaware",Census Tract 144.02,New Castle County,Delaware,12.99377788
10003011700,2020,"Census Tract 117, New Castle County, Delaware",Census Tract 117,New Castle County,Delaware,13.99511131
10003014803,2020,"Census Tract 148.03, New Castle County, Delaware",Census Tract 148.03,New Castle County,Delaware,12.78711285
10003010300,2020,"Census Tract 103, New Castle County, Delaware",Census Tract 103,New Castle County,Delaware,16.53382561
10003011206,2020,"Census Tract 112.06, New Castle County, Delaware",Census Tract 112.06,New Castle County,Delaware,14.20405929
10003011300,2020,"Census Tract 113, New Castle County, Delaware",Census Tract 113,New Castle County,Delaware,13.52767517
10003013611,2020,"Census Tract 136.11, New Castle County, Delaware",Census Tract 136.11,New Castle County,Delaware,10.4533613
10003002900,2020,"Census Tract 29, New Castle County, Delaware",Census Tract 29,New Castle County,Delaware,19.94945226
10003014909,2020,"Census Tract 149.09, New Castle County, Delaware",Census Tract 149.09,New Castle County,Delaware,14.61298425
10003015502,2020,"Census Tract 155.02, New Castle County, Delaware",Census Tract 155.02,New Castle County,Delaware,17.05678227
10005050103,2020,"Census Tract 501.03, Sussex County, Delaware",Census Tract 501.03,Sussex County,Delaware,7.828594498
10001040100,2020,"Census Tract 401, Kent County, Delaware",Census Tract 401,Kent County,Delaware,7.059275765
10001040201,2020,"Census Tract 402.01, Kent County, Delaware",Census Tract 402.01,Kent County,Delaware,12.21691396
10001041500,2020,"Census Tract 415, Kent County, Delaware",Census Tract 415,Kent County,Delaware,13.69565807
10001042000,2020,"Census Tract 420, Kent County, Delaware",Census Tract 420,Kent County,Delaware,5.23282515
10001041200,2020,"Census Tract 412, Kent County, Delaware",Census Tract 412,Kent County,Delaware,13.35690299
10001041000,2020,"Census Tract 410, Kent County, Delaware",Census Tract 410,Kent County,Delaware,9.586690315
10001041300,2020,"Census Tract 413, Kent County, Delaware",Census Tract 413,Kent County,Delaware,15.00922653
10001041400,2020,"Census Tract 414, Kent County, Delaware",Census Tract 414,Kent County,Delaware,11.60063575
