GEOID,YEAR,NAME,TRACT_NAME,COUNTY,STATE,NO2_mgm3
9001043800,2020,"Census Tract 438, Fairfield County, Connecticut",Census Tract 438,Fairfield County,Connecticut,12.03288901
9001061100,2020,"Census Tract 611, Fairfield County, Connecticut",Census Tract 611,Fairfield County,Connecticut,15.03374903
9001061300,2020,"Census Tract 613, Fairfield County, Connecticut",Census Tract 613,Fairfield County,Connecticut,13.07282524
9001042600,2020,"Census Tract 426, Fairfield County, Connecticut",Census Tract 426,Fairfield County,Connecticut,8.975933997
9001042900,2020,"Census Tract 429, Fairfield County, Connecticut",Census Tract 429,Fairfield County,Connecticut,8.907253124
9001071000,2020,"Census Tract 710, Fairfield County, Connecticut",Census Tract 710,Fairfield County,Connecticut,16.99467281
9001071100,2020,"Census Tract 711, Fairfield County, Connecticut",Census Tract 711,Fairfield County,Connecticut,19.60923786
9001071200,2020,"Census Tract 712, Fairfield County, Connecticut",Census Tract 712,Fairfield County,Connecticut,19.60923786
9001071300,2020,"Census Tract 713, Fairfield County, Connecticut",Census Tract 713,Fairfield County,Connecticut,20.91652039
9001071400,2020,"Census Tract 714, Fairfield County, Connecticut",Census Tract 714,Fairfield County,Connecticut,23.53108543
9001043400,2020,"Census Tract 434, Fairfield County, Connecticut",Census Tract 434,Fairfield County,Connecticut,12.5142045
9001043500,2020,"Census Tract 435, Fairfield County, Connecticut",Census Tract 435,Fairfield County,Connecticut,11.55157308
9001071900,2020,"Census Tract 719, Fairfield County, Connecticut",Census Tract 719,Fairfield County,Connecticut,20.91652039
9001072000,2020,"Census Tract 720, Fairfield County, Connecticut",Census Tract 720,Fairfield County,Connecticut,19.60923786
9001072200,2020,"Census Tract 722, Fairfield County, Connecticut",Census Tract 722,Fairfield County,Connecticut,16.99467281
9001043600,2020,"Census Tract 436, Fairfield County, Connecticut",Census Tract 436,Fairfield County,Connecticut,11.23069593
9001072300,2020,"Census Tract 723, Fairfield County, Connecticut",Census Tract 723,Fairfield County,Connecticut,18.30195534
9001072400,2020,"Census Tract 724, Fairfield County, Connecticut",Census Tract 724,Fairfield County,Connecticut,16.99467281
9001072500,2020,"Census Tract 725, Fairfield County, Connecticut",Census Tract 725,Fairfield County,Connecticut,15.68739029
9001072600,2020,"Census Tract 726, Fairfield County, Connecticut",Census Tract 726,Fairfield County,Connecticut,14.05328713
9001072700,2020,"Census Tract 727, Fairfield County, Connecticut",Census Tract 727,Fairfield County,Connecticut,14.38010777
9001043900,2020,"Census Tract 439, Fairfield County, Connecticut",Census Tract 439,Fairfield County,Connecticut,10.6864461
9001043700,2020,"Census Tract 437, Fairfield County, Connecticut",Census Tract 437,Fairfield County,Connecticut,14.92078239
9001072800,2020,"Census Tract 728, Fairfield County, Connecticut",Census Tract 728,Fairfield County,Connecticut,14.38010777
