GEOID,YEAR,NAME,TRACT_NAME,COUNTY,STATE,NO2_mgm3
34033022100,2020,"Census Tract 221, Salem County, New Jersey",Census Tract 221,Salem County,New Jersey,11.4411184
34033022202,2020,"Census Tract 222.02, Salem County, New Jersey",Census Tract 222.02,Salem County,New Jersey,8.942695893
34005702300,2020,"Census Tract 7023, Burlington County, New Jersey",Census Tract 7023,Burlington County,New Jersey,8.726461048
34035050801,2020,"Census Tract 508.01, Somerset County, New Jersey",Census Tract 508.01,Somerset County,New Jersey,13.07172102
34035052400,2020,"Census Tract 524, Somerset County, New Jersey",Census Tract 524,Somerset County,New Jersey,13.23573675
34035053501,2020,"Census Tract 535.01, Somerset County, New Jersey",Census Tract 535.01,Somerset County,New Jersey,12.05795975
34023003001,2020,"Census Tract 30.01, Middlesex County, New Jersey",Census Tract 30.01,Middlesex County,New Jersey,21.34748938
34023003002,2020,"Census Tract 30.02, Middlesex County, New Jersey",Census Tract 30.02,Middlesex County,New Jersey,20.04316061
34023003101,2020,"Census Tract 31.01, Middlesex County, New Jersey",Census Tract 31.01,Middlesex County,New Jersey,19.7918246
34035053905,2020,"Census Tract 539.05, Somerset County, New Jersey",Census Tract 539.05,Somerset County,New Jersey,9.273423474
34035050704,2020,"Census Tract 507.04, Somerset County, New Jersey",Census Tract 507.04,Somerset County,New Jersey,15.38999292
34005700303,2020,"Census Tract 7003.03, Burlington County, New Jersey",Census Tract 7003.03,Burlington County,New Jersey,15.0285027
34005700603,2020,"Census Tract 7006.03, Burlington County, New Jersey",Census Tract 7006.03,Burlington County,New Jersey,15.01150435
34005700104,2020,"Census Tract 7001.04, Burlington County, New Jersey",Census Tract 7001.04,Burlington County,New Jersey,16.10391174
34005703201,2020,"Census Tract 7032.01, Burlington County, New Jersey",Census Tract 7032.01,Burlington County,New Jersey,6.154274278
34005700304,2020,"Census Tract 7003.04, Burlington County, New Jersey",Census Tract 7003.04,Burlington County,New Jersey,15.57301324
34005704011,2020,"Census Tract 7040.11, Burlington County, New Jersey",Census Tract 7040.11,Burlington County,New Jersey,5.684418955
34005704006,2020,"Census Tract 7040.06, Burlington County, New Jersey",Census Tract 7040.06,Burlington County,New Jersey,13.37089436
34005702400,2020,"Census Tract 7024, Burlington County, New Jersey",Census Tract 7024,Burlington County,New Jersey,9.531651732
34005702810,2020,"Census Tract 7028.10, Burlington County, New Jersey",Census Tract 7028.10,Burlington County,New Jersey,11.99398635
34005701401,2020,"Census Tract 7014.01, Burlington County, New Jersey",Census Tract 7014.01,Burlington County,New Jersey,11.55037251
34005703801,2020,"Census Tract 7038.01, Burlington County, New Jersey",Census Tract 7038.01,Burlington County,New Jersey,6.195790121
34005703700,2020,"Census Tract 7037, Burlington County, New Jersey",Census Tract 7037,Burlington County,New Jersey,5.23224199
34005700502,2020,"Census Tract 7005.02, Burlington County, New Jersey",Census Tract 7005.02,Burlington County,New Jersey,13.75281597
34005704009,2020,"Census Tract 7040.09, Burlington County, New Jersey",Census Tract 7040.09,Burlington County,New Jersey,7.652550372
