GEOID,YEAR,NAME,TRACT_NAME,COUNTY,STATE,NO2_mgm3
36047001300,2020,"Census Tract 13, Kings County, New York",Census Tract 13,Kings County,New York,40.96052582
36047002100,2020,"Census Tract 21, Kings County, New York",Census Tract 21,Kings County,New York,42.28183426
36047002200,2020,"Census Tract 22, Kings County, New York",Census Tract 22,Kings County,New York,27.09595612
36047003700,2020,"Census Tract 37, Kings County, New York",Census Tract 37,Kings County,New York,35.67529922
36005022701,2020,"Census Tract 227.01, Bronx County, New York",Census Tract 227.01,Bronx County,New York,41.70185371
36005019500,2020,"Census Tract 195, Bronx County, New York",Census Tract 195,Bronx County,New York,37.19354424
36005006000,2020,"Census Tract 60, Bronx County, New York",Census Tract 60,Bronx County,New York,37.19354424
36005006900,2020,"Census Tract 69, Bronx County, New York",Census Tract 69,Bronx County,New York,36.06646866
36005003100,2020,"Census Tract 31, Bronx County, New York",Census Tract 31,Bronx County,New York,32.68523834
36005042800,2020,"Census Tract 428, Bronx County, New York",Census Tract 428,Bronx County,New York,30.43385185
36005038800,2020,"Census Tract 388, Bronx County, New York",Census Tract 388,Bronx County,New York,32.09867783
36091060602,2020,"Census Tract 606.02, Saratoga County, New York",Census Tract 606.02,Saratoga County,New York,3.906631133
36091062507,2020,"Census Tract 625.07, Saratoga County, New York",Census Tract 625.07,Saratoga County,New York,6.291758709
36091062509,2020,"Census Tract 625.09, Saratoga County, New York",Census Tract 625.09,Saratoga County,New York,8.727855706
36091060601,2020,"Census Tract 606.01, Saratoga County, New York",Census Tract 606.01,Saratoga County,New York,4.922256539
36047017700,2020,"Census Tract 177, Kings County, New York",Census Tract 177,Kings County,New York,29.72941483
36047018700,2020,"Census Tract 187, Kings County, New York",Census Tract 187,Kings County,New York,38.31791252
36047019100,2020,"Census Tract 191, Kings County, New York",Census Tract 191,Kings County,New York,43.6031427
36047019200,2020,"Census Tract 192, Kings County, New York",Census Tract 192,Kings County,New York,25.96695675
36047019700,2020,"Census Tract 197, Kings County, New York",Census Tract 197,Kings County,New York,35.67529922
36047019800,2020,"Census Tract 198, Kings County, New York",Census Tract 198,Kings County,New York,24.83795918
36047020300,2020,"Census Tract 203, Kings County, New York",Census Tract 203,Kings County,New York,35.67529922
36005021601,2020,"Census Tract 216.01, Bronx County, New York",Census Tract 216.01,Bronx County,New York,32.68523834
36005022800,2020,"Census Tract 228, Bronx County, New York",Census Tract 228,Bronx County,New York,34.66657349
36005003800,2020,"Census Tract 38, Bronx County, New York",Census Tract 38,Bronx County,New York,27.04985149
36005037100,2020,"Census Tract 371, Bronx County, New York",Census Tract 371,Bronx County,New York,33.81231392
36047021900,2020,"Census Tract 219, Kings County, New York",Census Tract 219,Kings County,New York,35.67529922
36059413500,2020,"Census Tract 4135, Nassau County, New York",Census Tract 4135,Nassau County,New York,18.8118822
36059413600,2020,"Census Tract 4136, Nassau County, New York",Census Tract 4136,Nassau County,New York,19.30693139
36059413700,2020,"Census Tract 4137, Nassau County, New York",Census Tract 4137,Nassau County,New York,15.01957878
36059413803,2020,"Census Tract 4138.03, Nassau County, New York",Census Tract 4138.03,Nassau County,New York,10.77491526
36059413804,2020,"Census Tract 4138.04, Nassau County, New York",Census Tract 4138.04,Nassau County,New York,10.44840279
36059413900,2020,"Census Tract 4139, Nassau County, New York",Census Tract 4139,Nassau County,New York,22.27722977
36059414002,2020,"Census Tract 4140.02, Nassau County, New York",Census Tract 4140.02,Nassau County,New York,17.82178328
36059414201,2020,"Census Tract 4142.01, Nassau County, New York",Census Tract 4142.01,Nassau County,New York,16.33663445
36065025300,2020,"Census Tract 253, Oneida County, New York",Census Tract 253,Oneida County,New York,10.82827383
36059408800,2020,"Census Tract 4088, Nassau County, New York",Census Tract 4088,Nassau County,New York,21.78726693
36059416600,2020,"Census Tract 4166, Nassau County, New York",Census Tract 4166,Nassau County,New York,9.827438761
36059405800,2020,"Census Tract 4058, Nassau County, New York",Census Tract 4058,Nassau County,New York,19.57009689
36059412500,2020,"Census Tract 4125, Nassau County, New York",Census Tract 4125,Nassau County,New York,22.77227848
36059519602,2020,"Census Tract 5196.02, Nassau County, New York",Census Tract 5196.02,Nassau County,New York,18.73014652
36065025400,2020,"Census Tract 254, Oneida County, New York",Census Tract 254,Oneida County,New York,8.70895618
36067015800,2020,"Census Tract 158, Onondaga County, New York",Census Tract 158,Onondaga County,New York,9.424562506
36067016001,2020,"Census Tract 160.01, Onondaga County, New York",Census Tract 160.01,Onondaga County,New York,7.961025548
36067016002,2020,"Census Tract 160.02, Onondaga County, New York",Census Tract 160.02,Onondaga County,New York,8.10188029
36067016100,2020,"Census Tract 161, Onondaga County, New York",Census Tract 161,Onondaga County,New York,13.66845249
36059302400,2020,"Census Tract 3024, Nassau County, New York",Census Tract 3024,Nassau County,New York,21.29934742
36059302501,2020,"Census Tract 3025.01, Nassau County, New York",Census Tract 3025.01,Nassau County,New York,19.93400427
36059302502,2020,"Census Tract 3025.02, Nassau County, New York",Census Tract 3025.02,Nassau County,New York,16.85846509
36059302900,2020,"Census Tract 3029, Nassau County, New York",Census Tract 3029,Nassau County,New York,24.72308578
36059303000,2020,"Census Tract 3030, Nassau County, New York",Census Tract 3030,Nassau County,New York,22.01635811
36081019400,2020,"Census Tract 194, Queens County, New York",Census Tract 194,Queens County,New York,20.68795334
36081020500,2020,"Census Tract 205, Queens County, New York",Census Tract 205,Queens County,New York,31.41470863
36081095400,2020,"Census Tract 954, Queens County, New York",Census Tract 954,Queens County,New York,11.04336845
36081127700,2020,"Census Tract 1277, Queens County, New York",Census Tract 1277,Queens County,New York,22.41194975
36081042400,2020,"Census Tract 424, Queens County, New York",Census Tract 424,Queens County,New York,18.38929146
