GEOID,YEAR,NAME,TRACT_NAME,COUNTY,STATE,NO2_mgm3
18089030700,2020,"Census Tract 307, Lake County, Indiana",Census Tract 307,Lake County,Indiana,25.99555049
18089030800,2020,"Census Tract 308, Lake County, Indiana",Census Tract 308,Lake County,Indiana,27.63158192
18089030900,2020,"Census Tract 309, Lake County, Indiana",Census Tract 309,Lake County,Indiana,26.21004545
18003003100,2020,"Census Tract 31, Allen County, Indiana",Census Tract 31,Allen County,Indiana,17.13781319
18089042401,2020,"Census Tract 424.01, Lake County, Indiana",Census Tract 424.01,Lake County,Indiana,15.39656708
18089042403,2020,"Census Tract 424.03, Lake County, Indiana",Census Tract 424.03,Lake County,Indiana,16.5870162
18089042501,2020,"Census Tract 425.01, Lake County, Indiana",Census Tract 425.01,Lake County,Indiana,18.31681675
18089042503,2020,"Census Tract 425.03, Lake County, Indiana",Census Tract 425.03,Lake County,Indiana,19.15684278
18003003304,2020,"Census Tract 33.04, Allen County, Indiana",Census Tract 33.04,Allen County,Indiana,20.38482255
18003003500,2020,"Census Tract 35, Allen County, Indiana",Census Tract 35,Allen County,Indiana,18.55247923
18003003700,2020,"Census Tract 37, Allen County, Indiana",Census Tract 37,Allen County,Indiana,14.38523526
18003002500,2020,"Census Tract 25, Allen County, Indiana",Census Tract 25,Allen County,Indiana,16.74564152
18003003800,2020,"Census Tract 38, Allen County, Indiana",Census Tract 38,Allen County,Indiana,14.34564479
18003002600,2020,"Census Tract 26, Allen County, Indiana",Census Tract 26,Allen County,Indiana,16.49109344
18003002900,2020,"Census Tract 29, Allen County, Indiana",Census Tract 29,Allen County,Indiana,15.11683506
18175967400,2020,"Census Tract 9674, Washington County, Indiana",Census Tract 9674,Washington County,Indiana,7.839638032
18003002100,2020,"Census Tract 21, Allen County, Indiana",Census Tract 21,Allen County,Indiana,17.44337666
18167010201,2020,"Census Tract 102.01, Vigo County, Indiana",Census Tract 102.01,Vigo County,Indiana,8.162895963
18167010202,2020,"Census Tract 102.02, Vigo County, Indiana",Census Tract 102.02,Vigo County,Indiana,7.632155641
18159020200,2020,"Census Tract 202, Tipton County, Indiana",Census Tract 202,Tipton County,Indiana,8.672131214
18159020100,2020,"Census Tract 201, Tipton County, Indiana",Census Tract 201,Tipton County,Indiana,10.2050384
18159020300,2020,"Census Tract 203, Tipton County, Indiana",Census Tract 203,Tipton County,Indiana,11.75416492
18055954900,2020,"Census Tract 9549, Greene County, Indiana",Census Tract 9549,Greene County,Indiana,7.590882732
18055955000,2020,"Census Tract 9550, Greene County, Indiana",Census Tract 9550,Greene County,Indiana,8.774987572
18055955300,2020,"Census Tract 9553, Greene County, Indiana",Census Tract 9553,Greene County,Indiana,8.413274203
18055955400,2020,"Census Tract 9554, Greene County, Indiana",Census Tract 9554,Greene County,Indiana,9.221317124
18055954800,2020,"Census Tract 9548, Greene County, Indiana",Census Tract 9548,Greene County,Indiana,7.058722874
18055955100,2020,"Census Tract 9551, Greene County, Indiana",Census Tract 9551,Greene County,Indiana,9.358185195
18055955200,2020,"Census Tract 9552, Greene County, Indiana",Census Tract 9552,Greene County,Indiana,10.78507625
18069961600,2020,"Census Tract 9616, Huntington County, Indiana",Census Tract 9616,Huntington County,Indiana,15.25818365
18069961500,2020,"Census Tract 9615, Huntington County, Indiana",Census Tract 9615,Huntington County,Indiana,17.08172834
18069961800,2020,"Census Tract 9618, Huntington County, Indiana",Census Tract 9618,Huntington County,Indiana,12.96380463
