GEOID,YEAR,NAME,TRACT_NAME,COUNTY,STATE,NO2_mgm3
30027030100,2020,"Census Tract 301, Fergus County, Montana",Census Tract 301,Fergus County,Montana,4.06988522
30017961800,2020,"Census Tract 9618, Custer County, Montana",Census Tract 9618,Custer County,Montana,14.55847967
30017962000,2020,"Census Tract 9620, Custer County, Montana",Census Tract 9620,Custer County,Montana,19.85392405
30049000501,2020,"Census Tract 5.01, Lewis and Clark County, Montana",Census Tract 5.01,Lewis and Clark County,Montana,8.445017158
30049001202,2020,"Census Tract 12.02, Lewis and Clark County, Montana",Census Tract 12.02,Lewis and Clark County,Montana,8.724013922
30049001201,2020,"Census Tract 12.01, Lewis and Clark County, Montana",Census Tract 12.01,Lewis and Clark County,Montana,16.86659562
30015010300,2020,"Census Tract 103, Chouteau County, Montana",Census Tract 103,Chouteau County,Montana,3.824218167
30019020300,2020,"Census Tract 203, Daniels County, Montana",Census Tract 203,Daniels County,Montana,3.154459733
30003940400,2020,"Census Tract 9404, Big Horn County, Montana",Census Tract 9404,Big Horn County,Montana,2.988411393
30093000600,2020,"Census Tract 6, Silver Bow County, Montana",Census Tract 6,Silver Bow County,Montana,13.33152888
30093000500,2020,"Census Tract 5, Silver Bow County, Montana",Census Tract 5,Silver Bow County,Montana,19.614245
30093000200,2020,"Census Tract 2, Silver Bow County, Montana",Census Tract 2,Silver Bow County,Montana,15.76256665
30005000200,2020,"Census Tract 2, Blaine County, Montana",Census Tract 2,Blaine County,Montana,2.057563488
30005000100,2020,"Census Tract 1, Blaine County, Montana",Census Tract 1,Blaine County,Montana,3.563741186
30005940200,2020,"Census Tract 9402, Blaine County, Montana",Census Tract 9402,Blaine County,Montana,2.876866452
30005940100,2020,"Census Tract 9401, Blaine County, Montana",Census Tract 9401,Blaine County,Montana,6.054328503
30093000300,2020,"Census Tract 3, Silver Bow County, Montana",Census Tract 3,Silver Bow County,Montana,23.1939546
30091090400,2020,"Census Tract 904, Sheridan County, Montana",Census Tract 904,Sheridan County,Montana,3.921523464
