GEOID,YEAR,NAME,TRACT_NAME,COUNTY,STATE,NO2_mgm3
37141920300,2020,"Census Tract 9203, Pender County, North Carolina",Census Tract 9203,Pender County,North Carolina,4.632508355
37071031600,2020,"Census Tract 316, Gaston County, North Carolina",Census Tract 316,Gaston County,North Carolina,9.918648652
37071031800,2020,"Census Tract 318, Gaston County, North Carolina",Census Tract 318,Gaston County,North Carolina,11.50138665
37155961801,2020,"Census Tract 9618.01, Robeson County, North Carolina",Census Tract 9618.01,Robeson County,North Carolina,7.773885032
37155961601,2020,"Census Tract 9616.01, Robeson County, North Carolina",Census Tract 9616.01,Robeson County,North Carolina,5.876375427
37155960503,2020,"Census Tract 9605.03, Robeson County, North Carolina",Census Tract 9605.03,Robeson County,North Carolina,7.981669642
37155960502,2020,"Census Tract 9605.02, Robeson County, North Carolina",Census Tract 9605.02,Robeson County,North Carolina,9.860920267
37155960702,2020,"Census Tract 9607.02, Robeson County, North Carolina",Census Tract 9607.02,Robeson County,North Carolina,7.075173052
37071032000,2020,"Census Tract 320, Gaston County, North Carolina",Census Tract 320,Gaston County,North Carolina,12.64725995
37163970302,2020,"Census Tract 9703.02, Sampson County, North Carolina",Census Tract 9703.02,Sampson County,North Carolina,3.961688231
37045951503,2020,"Census Tract 9515.03, Cleveland County, North Carolina",Census Tract 9515.03,Cleveland County,North Carolina,7.372495245
37045950102,2020,"Census Tract 9501.02, Cleveland County, North Carolina",Census Tract 9501.02,Cleveland County,North Carolina,5.704187408
37045951501,2020,"Census Tract 9515.01, Cleveland County, North Carolina",Census Tract 9515.01,Cleveland County,North Carolina,5.733894328
37045951502,2020,"Census Tract 9515.02, Cleveland County, North Carolina",Census Tract 9515.02,Cleveland County,North Carolina,5.208139411
37071032301,2020,"Census Tract 323.01, Gaston County, North Carolina",Census Tract 323.01,Gaston County,North Carolina,11.02294365
37071031001,2020,"Census Tract 310.01, Gaston County, North Carolina",Census Tract 310.01,Gaston County,North Carolina,5.826667511
37071031301,2020,"Census Tract 313.01, Gaston County, North Carolina",Census Tract 313.01,Gaston County,North Carolina,7.630700978
37071031500,2020,"Census Tract 315, Gaston County, North Carolina",Census Tract 315,Gaston County,North Carolina,10.96724753
