GEOID,YEAR,NAME,TRACT_NAME,COUNTY,STATE,NO2_mgm3
49049000901,2020,"Census Tract 9.01, Utah County, Utah",Census Tract 9.01,Utah County,Utah,24.27469839
49049002500,2020,"Census Tract 25, Utah County, Utah",Census Tract 25,Utah County,Utah,21.02632971
49049003401,2020,"Census Tract 34.01, Utah County, Utah",Census Tract 34.01,Utah County,Utah,13.9617053
49049010210,2020,"Census Tract 102.10, Utah County, Utah",Census Tract 102.10,Utah County,Utah,12.21717531
49049000505,2020,"Census Tract 5.05, Utah County, Utah",Census Tract 5.05,Utah County,Utah,12.29605755
49049000507,2020,"Census Tract 5.07, Utah County, Utah",Census Tract 5.07,Utah County,Utah,10.55600217
49049010209,2020,"Census Tract 102.09, Utah County, Utah",Census Tract 102.09,Utah County,Utah,13.2984564
49051960100,2020,"Census Tract 9601, Wasatch County, Utah",Census Tract 9601,Wasatch County,Utah,13.7459552
49013940600,2020,"Census Tract 9406, Duchesne County, Utah",Census Tract 9406,Duchesne County,Utah,4.6010911
49049010211,2020,"Census Tract 102.11, Utah County, Utah",Census Tract 102.11,Utah County,Utah,6.709485414
49049010409,2020,"Census Tract 104.09, Utah County, Utah",Census Tract 104.09,Utah County,Utah,7.130811858
49049010406,2020,"Census Tract 104.06, Utah County, Utah",Census Tract 104.06,Utah County,Utah,12.0160552
49049000703,2020,"Census Tract 7.03, Utah County, Utah",Census Tract 7.03,Utah County,Utah,28.32048161
49049001501,2020,"Census Tract 15.01, Utah County, Utah",Census Tract 15.01,Utah County,Utah,14.31173586
49049002206,2020,"Census Tract 22.06, Utah County, Utah",Census Tract 22.06,Utah County,Utah,17.18954873
49049001401,2020,"Census Tract 14.01, Utah County, Utah",Census Tract 14.01,Utah County,Utah,18.91498425
49049001503,2020,"Census Tract 15.03, Utah County, Utah",Census Tract 15.03,Utah County,Utah,13.11690184
49007000600,2020,"Census Tract 6, Carbon County, Utah",Census Tract 6,Carbon County,Utah,4.102450928
49055979100,2020,"Census Tract 9791, Wayne County, Utah",Census Tract 9791,Wayne County,Utah,4.29625915
49045980000,2020,"Census Tract 9800, Tooele County, Utah",Census Tract 9800,Tooele County,Utah,6.343286945
49045130701,2020,"Census Tract 1307.01, Tooele County, Utah",Census Tract 1307.01,Tooele County,Utah,7.82936342
49045131001,2020,"Census Tract 1310.01, Tooele County, Utah",Census Tract 1310.01,Tooele County,Utah,14.88634189
49009960100,2020,"Census Tract 9601, Daggett County, Utah",Census Tract 9601,Daggett County,Utah,5.332996025
49035980000,2020,"Census Tract 9800, Salt Lake County, Utah",Census Tract 9800,Salt Lake County,Utah,14.33633914
49035113906,2020,"Census Tract 1139.06, Salt Lake County, Utah",Census Tract 1139.06,Salt Lake County,Utah,10.31917306
49035100308,2020,"Census Tract 1003.08, Salt Lake County, Utah",Census Tract 1003.08,Salt Lake County,Utah,19.23477116
49035111702,2020,"Census Tract 1117.02, Salt Lake County, Utah",Census Tract 1117.02,Salt Lake County,Utah,18.6579914
49011126105,2020,"Census Tract 1261.05, Davis County, Utah",Census Tract 1261.05,Davis County,Utah,13.94532787
49011126203,2020,"Census Tract 1262.03, Davis County, Utah",Census Tract 1262.03,Davis County,Utah,12.65477743
49011126304,2020,"Census Tract 1263.04, Davis County, Utah",Census Tract 1263.04,Davis County,Utah,16.14999464
49011126306,2020,"Census Tract 1263.06, Davis County, Utah",Census Tract 1263.06,Davis County,Utah,19.53146182
49011125501,2020,"Census Tract 1255.01, Davis County, Utah",Census Tract 1255.01,Davis County,Utah,14.33907488
49011125502,2020,"Census Tract 1255.02, Davis County, Utah",Census Tract 1255.02,Davis County,Utah,15.26720444
49011125503,2020,"Census Tract 1255.03, Davis County, Utah",Census Tract 1255.03,Davis County,Utah,14.17330363
49043964402,2020,"Census Tract 9644.02, Summit County, Utah",Census Tract 9644.02,Summit County,Utah,11.83826747
49043964401,2020,"Census Tract 9644.01, Summit County, Utah",Census Tract 9644.01,Summit County,Utah,9.612230868
49043964305,2020,"Census Tract 9643.05, Summit County, Utah",Census Tract 9643.05,Summit County,Utah,8.019164381
49011125600,2020,"Census Tract 1256, Davis County, Utah",Census Tract 1256,Davis County,Utah,17.89458232
49011125801,2020,"Census Tract 1258.01, Davis County, Utah",Census Tract 1258.01,Davis County,Utah,17.85400554
49011125804,2020,"Census Tract 1258.04, Davis County, Utah",Census Tract 1258.04,Davis County,Utah,11.73146761
49011125905,2020,"Census Tract 1259.05, Davis County, Utah",Census Tract 1259.05,Davis County,Utah,13.31002623
49011125906,2020,"Census Tract 1259.06, Davis County, Utah",Census Tract 1259.06,Davis County,Utah,13.90392873
49057210704,2020,"Census Tract 2107.04, Weber County, Utah",Census Tract 2107.04,Weber County,Utah,15.4980313
49057210800,2020,"Census Tract 2108, Weber County, Utah",Census Tract 2108,Weber County,Utah,16.77770528
49057210900,2020,"Census Tract 2109, Weber County, Utah",Census Tract 2109,Weber County,Utah,16.29322382
49045131200,2020,"Census Tract 1312, Tooele County, Utah",Census Tract 1312,Tooele County,Utah,14.57688925
