GEOID,YEAR,NAME,TRACT_NAME,COUNTY,STATE,NO2_mgm3
26163591900,2020,"Census Tract 5919, Wayne County, Michigan",Census Tract 5919,Wayne County,Michigan,13.03532965
26163592000,2020,"Census Tract 5920, Wayne County, Michigan",Census Tract 5920,Wayne County,Michigan,6.528155496
26163593200,2020,"Census Tract 5932, Wayne County, Michigan",Census Tract 5932,Wayne County,Michigan,13.80403636
26163594000,2020,"Census Tract 5940, Wayne County, Michigan",Census Tract 5940,Wayne County,Michigan,15.49539267
26163594100,2020,"Census Tract 5941, Wayne County, Michigan",Census Tract 5941,Wayne County,Michigan,15.63635876
26163594300,2020,"Census Tract 5943, Wayne County, Michigan",Census Tract 5943,Wayne County,Michigan,13.98041455
26099268300,2020,"Census Tract 2683, Macomb County, Michigan",Census Tract 2683,Macomb County,Michigan,26.03955158
26093744400,2020,"Census Tract 7444, Livingston County, Michigan",Census Tract 7444,Livingston County,Michigan,9.206291711
26093722300,2020,"Census Tract 7223, Livingston County, Michigan",Census Tract 7223,Livingston County,Michigan,10.65401891
26093740800,2020,"Census Tract 7408, Livingston County, Michigan",Census Tract 7408,Livingston County,Michigan,13.01327533
26093740200,2020,"Census Tract 7402, Livingston County, Michigan",Census Tract 7402,Livingston County,Michigan,9.938301114
26093742700,2020,"Census Tract 7427, Livingston County, Michigan",Census Tract 7427,Livingston County,Michigan,9.612555718
26093713300,2020,"Census Tract 7133, Livingston County, Michigan",Census Tract 7133,Livingston County,Michigan,9.550877513
26093743400,2020,"Census Tract 7434, Livingston County, Michigan",Census Tract 7434,Livingston County,Michigan,6.393658046
26107960100,2020,"Census Tract 9601, Mecosta County, Michigan",Census Tract 9601,Mecosta County,Michigan,6.357158903
26107960200,2020,"Census Tract 9602, Mecosta County, Michigan",Census Tract 9602,Mecosta County,Michigan,7.802593333
26107960500,2020,"Census Tract 9605, Mecosta County, Michigan",Census Tract 9605,Mecosta County,Michigan,12.51330965
26107960800,2020,"Census Tract 9608, Mecosta County, Michigan",Census Tract 9608,Mecosta County,Michigan,6.210767527
26081012608,2020,"Census Tract 126.08, Kent County, Michigan",Census Tract 126.08,Kent County,Michigan,22.58089399
26063950300,2020,"Census Tract 9503, Huron County, Michigan",Census Tract 9503,Huron County,Michigan,4.596552878
26063950700,2020,"Census Tract 9507, Huron County, Michigan",Census Tract 9507,Huron County,Michigan,6.400019919
26063951200,2020,"Census Tract 9512, Huron County, Michigan",Census Tract 9512,Huron County,Michigan,4.74257132
26107981300,2020,"Census Tract 9813, Mecosta County, Michigan",Census Tract 9813,Mecosta County,Michigan,17.20311716
26109960700,2020,"Census Tract 9607, Menominee County, Michigan",Census Tract 9607,Menominee County,Michigan,14.80761854
26055550900,2020,"Census Tract 5509, Grand Traverse County, Michigan",Census Tract 5509,Grand Traverse County,Michigan,8.819622998
26093742201,2020,"Census Tract 7422.01, Livingston County, Michigan",Census Tract 7422.01,Livingston County,Michigan,7.732774484
26093741602,2020,"Census Tract 7416.02, Livingston County, Michigan",Census Tract 7416.02,Livingston County,Michigan,8.339080253
26093741601,2020,"Census Tract 7416.01, Livingston County, Michigan",Census Tract 7416.01,Livingston County,Michigan,11.61426792
26093712102,2020,"Census Tract 7121.02, Livingston County, Michigan",Census Tract 7121.02,Livingston County,Michigan,6.724251763
26163561200,2020,"Census Tract 5612, Wayne County, Michigan",Census Tract 5612,Wayne County,Michigan,11.82431115
