GEOID,YEAR,NAME,TRACT_NAME,COUNTY,STATE,NO2_mgm3
22053000500,2020,"Census Tract 5, Jefferson Davis Parish, Louisiana",Census Tract 5,Jefferson Davis Parish,Louisiana,15.14108102
22079010300,2020,"Census Tract 103, Rapides Parish, Louisiana",Census Tract 103,Rapides Parish,Louisiana,7.771737989
22105954200,2020,"Census Tract 9542, Tangipahoa Parish, Louisiana",Census Tract 9542,Tangipahoa Parish,Louisiana,13.59246936
22105954400,2020,"Census Tract 9544, Tangipahoa Parish, Louisiana",Census Tract 9544,Tangipahoa Parish,Louisiana,12.03063712
22007050100,2020,"Census Tract 501, Assumption Parish, Louisiana",Census Tract 501,Assumption Parish,Louisiana,8.068098759
22007050600,2020,"Census Tract 506, Assumption Parish, Louisiana",Census Tract 506,Assumption Parish,Louisiana,6.217050079
22007050500,2020,"Census Tract 505, Assumption Parish, Louisiana",Census Tract 505,Assumption Parish,Louisiana,5.651276116
22007050400,2020,"Census Tract 504, Assumption Parish, Louisiana",Census Tract 504,Assumption Parish,Louisiana,7.76479704
22007050300,2020,"Census Tract 503, Assumption Parish, Louisiana",Census Tract 503,Assumption Parish,Louisiana,6.262958544
22053000600,2020,"Census Tract 6, Jefferson Davis Parish, Louisiana",Census Tract 6,Jefferson Davis Parish,Louisiana,12.2466904
22079012900,2020,"Census Tract 129, Rapides Parish, Louisiana",Census Tract 129,Rapides Parish,Louisiana,13.92824213
22057022000,2020,"Census Tract 220, Lafourche Parish, Louisiana",Census Tract 220,Lafourche Parish,Louisiana,12.12199787
22103040709,2020,"Census Tract 407.09, St. Tammany Parish, Louisiana",Census Tract 407.09,St. Tammany Parish,Louisiana,15.28958441
22055001801,2020,"Census Tract 18.01, Lafayette Parish, Louisiana",Census Tract 18.01,Lafayette Parish,Louisiana,15.45172153
22075050800,2020,"Census Tract 508, Plaquemines Parish, Louisiana",Census Tract 508,Plaquemines Parish,Louisiana,2.522091666
22075050400,2020,"Census Tract 504, Plaquemines Parish, Louisiana",Census Tract 504,Plaquemines Parish,Louisiana,3.371060158
22075050600,2020,"Census Tract 506, Plaquemines Parish, Louisiana",Census Tract 506,Plaquemines Parish,Louisiana,5.793357397
22071980100,2020,"Census Tract 9801, Orleans Parish, Louisiana",Census Tract 9801,Orleans Parish,Louisiana,7.396900473
22071001751,2020,"Census Tract 17.51, Orleans Parish, Louisiana",Census Tract 17.51,Orleans Parish,Louisiana,9.656608367
22071001744,2020,"Census Tract 17.44, Orleans Parish, Louisiana",Census Tract 17.44,Orleans Parish,Louisiana,14.56006998
22075050300,2020,"Census Tract 503, Plaquemines Parish, Louisiana",Census Tract 503,Plaquemines Parish,Louisiana,5.400466205
22075050500,2020,"Census Tract 505, Plaquemines Parish, Louisiana",Census Tract 505,Plaquemines Parish,Louisiana,10.88072193
22075050700,2020,"Census Tract 507, Plaquemines Parish, Louisiana",Census Tract 507,Plaquemines Parish,Louisiana,10.55094029
22103040708,2020,"Census Tract 407.08, St. Tammany Parish, Louisiana",Census Tract 407.08,St. Tammany Parish,Louisiana,4.9376533
22103041101,2020,"Census Tract 411.01, St. Tammany Parish, Louisiana",Census Tract 411.01,St. Tammany Parish,Louisiana,7.278656486
22103041103,2020,"Census Tract 411.03, St. Tammany Parish, Louisiana",Census Tract 411.03,St. Tammany Parish,Louisiana,11.79372367
22103040602,2020,"Census Tract 406.02, St. Tammany Parish, Louisiana",Census Tract 406.02,St. Tammany Parish,Louisiana,8.053596678
22103040900,2020,"Census Tract 409, St. Tammany Parish, Louisiana",Census Tract 409,St. Tammany Parish,Louisiana,14.04039594
22103040501,2020,"Census Tract 405.01, St. Tammany Parish, Louisiana",Census Tract 405.01,St. Tammany Parish,Louisiana,13.06206367
22103040705,2020,"Census Tract 407.05, St. Tammany Parish, Louisiana",Census Tract 407.05,St. Tammany Parish,Louisiana,12.06309643
22105954001,2020,"Census Tract 9540.01, Tangipahoa Parish, Louisiana",Census Tract 9540.01,Tangipahoa Parish,Louisiana,9.41086356
22071004600,2020,"Census Tract 46, Orleans Parish, Louisiana",Census Tract 46,Orleans Parish,Louisiana,24.63714455
22071000616,2020,"Census Tract 6.16, Orleans Parish, Louisiana",Census Tract 6.16,Orleans Parish,Louisiana,10.83078002
22071000618,2020,"Census Tract 6.18, Orleans Parish, Louisiana",Census Tract 6.18,Orleans Parish,Louisiana,12.37803419
22071014000,2020,"Census Tract 140, Orleans Parish, Louisiana",Census Tract 140,Orleans Parish,Louisiana,26.03640682
22033003300,2020,"Census Tract 33, East Baton Rouge Parish, Louisiana",Census Tract 33,East Baton Rouge Parish,Louisiana,17.11438257
22103040601,2020,"Census Tract 406.01, St. Tammany Parish, Louisiana",Census Tract 406.01,St. Tammany Parish,Louisiana,7.275534088
22079012000,2020,"Census Tract 120, Rapides Parish, Louisiana",Census Tract 120,Rapides Parish,Louisiana,18.5709901
22051027502,2020,"Census Tract 275.02, Jefferson Parish, Louisiana",Census Tract 275.02,Jefferson Parish,Louisiana,7.612208024
22051027601,2020,"Census Tract 276.01, Jefferson Parish, Louisiana",Census Tract 276.01,Jefferson Parish,Louisiana,5.624507145
22051027602,2020,"Census Tract 276.02, Jefferson Parish, Louisiana",Census Tract 276.02,Jefferson Parish,Louisiana,4.926354984
22051027703,2020,"Census Tract 277.03, Jefferson Parish, Louisiana",Census Tract 277.03,Jefferson Parish,Louisiana,10.27752882
22051027803,2020,"Census Tract 278.03, Jefferson Parish, Louisiana",Census Tract 278.03,Jefferson Parish,Louisiana,13.31427361
22095070900,2020,"Census Tract 709, St. John the Baptist Parish, Louisiana",Census Tract 709,St. John the Baptist Parish,Louisiana,12.28681127
22095071000,2020,"Census Tract 710, St. John the Baptist Parish, Louisiana",Census Tract 710,St. John the Baptist Parish,Louisiana,11.56071085
22033003907,2020,"Census Tract 39.07, East Baton Rouge Parish, Louisiana",Census Tract 39.07,East Baton Rouge Parish,Louisiana,14.61933326
22071007101,2020,"Census Tract 71.01, Orleans Parish, Louisiana",Census Tract 71.01,Orleans Parish,Louisiana,26.17696541
22073005204,2020,"Census Tract 52.04, Ouachita Parish, Louisiana",Census Tract 52.04,Ouachita Parish,Louisiana,6.124041852
22073010503,2020,"Census Tract 105.03, Ouachita Parish, Louisiana",Census Tract 105.03,Ouachita Parish,Louisiana,5.034230847
22073005203,2020,"Census Tract 52.03, Ouachita Parish, Louisiana",Census Tract 52.03,Ouachita Parish,Louisiana,9.292477233
22073011100,2020,"Census Tract 111, Ouachita Parish, Louisiana",Census Tract 111,Ouachita Parish,Louisiana,8.647343616
22073010900,2020,"Census Tract 109, Ouachita Parish, Louisiana",Census Tract 109,Ouachita Parish,Louisiana,13.29718092
