GEOID,YEAR,NAME,TRACT_NAME,COUNTY,STATE,NO2_mgm3
6029004402,2020,"Census Tract 44.02, Kern County, California",Census Tract 44.02,Kern County,California,21.58840717
6047000802,2020,"Census Tract 8.02, Merced County, California",Census Tract 8.02,Merced County,California,13.5718324
6005000102,2020,"Census Tract 1.02, Amador County, California",Census Tract 1.02,Amador County,California,4.924324506
6029004901,2020,"Census Tract 49.01, Kern County, California",Census Tract 49.01,Kern County,California,18.99488907
6019005405,2020,"Census Tract 54.05, Fresno County, California",Census Tract 54.05,Fresno County,California,17.76979881
6073020811,2020,"Census Tract 208.11, San Diego County, California",Census Tract 208.11,San Diego County,California,5.890530574
6047001003,2020,"Census Tract 10.03, Merced County, California",Census Tract 10.03,Merced County,California,20.09286127
6019004303,2020,"Census Tract 43.03, Fresno County, California",Census Tract 43.03,Fresno County,California,14.17699762
6005000303,2020,"Census Tract 3.03, Amador County, California",Census Tract 3.03,Amador County,California,10.20100008
6005000101,2020,"Census Tract 1.01, Amador County, California",Census Tract 1.01,Amador County,California,4.950905998
6005000304,2020,"Census Tract 3.04, Amador County, California",Census Tract 3.04,Amador County,California,7.535903461
6047001401,2020,"Census Tract 14.01, Merced County, California",Census Tract 14.01,Merced County,California,21.55045177
6047001402,2020,"Census Tract 14.02, Merced County, California",Census Tract 14.02,Merced County,California,16.86508836
6047001501,2020,"Census Tract 15.01, Merced County, California",Census Tract 15.01,Merced County,California,16.59574726
6047001601,2020,"Census Tract 16.01, Merced County, California",Census Tract 16.01,Merced County,California,30.57609398
6019005504,2020,"Census Tract 55.04, Fresno County, California",Census Tract 55.04,Fresno County,California,12.72294408
6073010015,2020,"Census Tract 100.15, San Diego County, California",Census Tract 100.15,San Diego County,California,17.03503221
6073020810,2020,"Census Tract 208.10, San Diego County, California",Census Tract 208.10,San Diego County,California,8.728641025
6073021900,2020,"Census Tract 219, San Diego County, California",Census Tract 219,San Diego County,California,18.37151836
6073020026,2020,"Census Tract 200.26, San Diego County, California",Census Tract 200.26,San Diego County,California,10.86496643
6073013421,2020,"Census Tract 134.21, San Diego County, California",Census Tract 134.21,San Diego County,California,15.10110924
6029005402,2020,"Census Tract 54.02, Kern County, California",Census Tract 54.02,Kern County,California,24.63650251
6071008402,2020,"Census Tract 84.02, San Bernardino County, California",Census Tract 84.02,San Bernardino County,California,14.86666796
